candidate_table,candidate_column,similarity_score
FootballLeagueSeason_left,title,0.6617116928100586
NationalFootballLeagueSeason_right,title,0.6225835680961609
FootballLeagueSeason_right,title,0.5734002590179443
SoccerClubSeason_right,title,0.5528379082679749
SoccerClubSeason_left,title,0.5481404662132263
NCAATeamSeason_left,title,0.5401633977890015
NCAATeamSeason_right,title,0.5362346172332764
TennisTournament_right,title,0.532543420791626
MotorsportSeason_left,title,0.5275582075119019
TennisTournament_left,title,0.5178674459457397
SoccerTournament_right,title,0.5071218013763428
MotorsportSeason_right,title,0.5006352663040161
SoccerLeague_right,title,0.49929705262184143
SportsLeague_right,title,0.4918188452720642
BasketballTeam_right,title,0.49125000834465027
SoccerTournament_left,title,0.49008411169052124
Tournament_right,title,0.4890908896923065
FootballMatch_left,title,0.48886674642562866
SoccerLeague_left,title,0.4884004592895508
BasketballTeam_left,title,0.48719727993011475
SportsLeague_left,title,0.48695772886276245
Tournament_left,title,0.486797034740448
Award_left,title,0.4839331805706024
RugbyLeague_left,title,0.4837007224559784
FootballMatch_right,title,0.48080042004585266
Race_left,title,0.4750148057937622
RugbyLeague_right,title,0.4720836281776428
Election_right,title,0.47148528695106506
Wrestler_right,title,0.4708285629749298
Race_right,title,0.46961870789527893
Election_left,title,0.4694247543811798
RailwayLine_left,title,0.46625712513923645
SportFacility_right,title,0.4649980962276459
Stadium_right,title,0.4641193151473999
RailwayLine_right,title,0.4588073492050171
NaturalEvent_left,title,0.457256019115448
Venue_left,title,0.45590558648109436
Magazine_right,title,0.45566630363464355
GovernmentAgency_left,title,0.4555518329143524
Wrestler_left,title,0.4553263187408447
TelevisionStation_right,title,0.4549996852874756
MemberOfParliament_right,title,0.4541465640068054
Venue_right,title,0.45303061604499817
Song_left,title,0.4527525305747986
Stadium_left,title,0.4510297179222107
NaturalEvent_right,title,0.4502784311771393
Artwork_left,title,0.44989120960235596
TelevisionStation_left,title,0.4496706426143646
ChristianBishop_right,title,0.4488394260406494
GovernmentAgency_right,title,0.44768136739730835
