title
Kodansha Comics
Kensington Publishing Corp.
Dark Horse Comics
Kensington Publishing Corp.
HarperCollins UK
HarperCollins UK
Titan Books
Tor Books
HarperCollins
Pan Macmillan
Hachette UK
HarperCollins UK
Blake Pierce
Marvel Entertainment
HarperCollins UK
Tor Fantasy
IDW Publishing
Kodansha America LLC
Hachette UK
Tor Books
IDW Publishing
Marvel Entertainment
Bookouture
HarperCollins UK
Pan Macmillan
HarperCollins UK
Harper Collins
Dark Horse Comics
Icon Books
Del Rey
Hachette UK
HarperCollins UK
Random House
Bookouture
Penguin
Bookouture
Penguin
Harper Collins
e-artnow
Del Rey
Penguin
Broadway Books
Morgan Rice
Simon and Schuster
Icon Books
Red Wheel/Weiser
Kensington Books
DC
Clarkson Potter
Bookouture
Pan Macmillan
Kings Road Publishing
Simon and Schuster
Kensington Books
Harper Collins
Random House
Marvel Entertainment
Penguin
Hachette UK
HarperCollins
HarperCollins UK
Profile Books
Simon and Schuster
AMACOM
Penguin
Profile Books
Tor Books
Harper Collins
HarperCollins UK
Bantam
Bantam
Random House
Simon and Schuster
Penguin
Harper Collins
HarperCollins UK
Harper Collins
Kogan Page Publishers
Hachette UK
Morgan Rice
Tor Fantasy
DC
Kodansha Comics
Simon and Schuster
Penguin UK
Andrews McMeel Publishing
Andrews McMeel Publishing
DGS
Currency
HarperCollins UK
DC Comics
Simon and Schuster
Courier Corporation
Wizards of the Coast
Metropolitan Books
One Acre Press
Del Rey
Island Books
Hachette UK
Penguin
HarperCollins UK
Morgan Rice
HarperCollins UK
Morgan Rice
HarperCollins UK
Pan Macmillan
Penguin Group
Random House
Harper Collins
Michael Manning
HarperCollins UK
e-artnow
Penguin
IDW Publishing
Hachette UK
HarperCollins UK
Marvel Entertainment
Hachette UK
Penguin
IDW Publishing
Hachette UK
Morgan Rice
Hachette UK
Berrett-Koehler Publishers
Kensington Books
Profile Books
Penguin
Hachette UK
Blake Pierce
Kensington Books
Berrett-Koehler Publishers
Simon and Schuster
Kensington Publishing Corp.
Hachette UK
DC
Morgan Rice
Tor Fantasy
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Hachette UK
HarperCollins UK
IDW Publishing
AMACOM
Harper Collins
Kensington Books
DC
Kensington Books
Hachette UK
AMACOM
Simon and Schuster
Ballantine Books
Hachette UK
Morgan Rice
Penguin UK
Berrett-Koehler Publishers
Morgan Rice
Kensington Publishing Corp.
Tim Duggan Books
Hachette UK
Macmillan
Pan Macmillan
IDW Publishing
Kensington Publishing Corp.
Del Rey
Sara Rosett
DC
Pan Macmillan
HarperCollins Leadership
Doubleday
Hachette UK
Hachette UK
Harlequin
W. W. Norton & Company
Houghton Mifflin Harcourt
Pan Macmillan
Kensington Publishing Corp.
Hachette UK
Pan Macmillan
Hachette UK
Sara Rosett
Morgan Rice
Abrams
Hachette UK
Blake Pierce
HarperCollins UK
BookRix
Harper Collins
e-artnow
Del Rey
Random House
Marvel Entertainment
Simon and Schuster
Simon and Schuster
Blake Pierce
Simon and Schuster
"Farrar, Straus and Giroux"
Broadway Books
Random House
Wizards of the Coast
Kensington Books
Dark Horse Comics (Single Issues)
Marvel Entertainment
Hachette UK
Penguin
Hachette UK
Tim Duggan Books
Minotaur Books
Penguin
Harper Collins
Kensington Books
Pan Macmillan
Metropolitan Books
Harper Collins
Simon and Schuster
Simon and Schuster
Tor Books
Berrett-Koehler Publishers
BookRix
Strelbytskyy Multimedia Publishing
HarperCollins Leadership
Simon and Schuster
Morgan Rice
"Hay House, Inc"
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Pan Macmillan
Macmillan
Doubleday
Penguin
Bantam
Kodansha America LLC
Random House
Hachette UK
Kings Road Publishing
Blake Pierce
Bantam
HarperCollins UK
Bookouture
Marvel Entertainment
Ballantine Books
Dell
Bantam
Hachette UK
HarperCollins UK
AMACOM
DC
Strelbytskyy Multimedia Publishing
Random House
Random House
Simon and Schuster
Simon and Schuster
Nine99 Innovation Lab (OPC) Pvt Ltd
HarperCollins UK
e-artnow
e-artnow
Andrews McMeel Publishing
Pan Macmillan
HarperCollins Leadership
Marvel Entertainment
Jana DeLeon
Icon Books
Penguin
Bloomsbury Publishing
Simon and Schuster
Berrett-Koehler Publishers
e-artnow
Tor Books
HarperCollins UK
AMACOM
AMACOM
Harlequin
HarperCollins UK
Pan Macmillan
Marvel Entertainment
Random House
Icon Books
Macmillan
Random House
W. W. Norton & Company
HarperCollins UK
Titan Books
Random House
Penguin
Tor Books
Del Rey
Open Road Media
HarperCollins UK
Tor Books
Simon and Schuster
Penguin UK
Marvel Entertainment
DC
e-artnow
IDW Publishing
Random House
Tor Fantasy
Blake Pierce
DC
Wizards of the Coast
Harper Collins
Marvel Entertainment
Penguin
HarperCollins UK
Dark Horse Comics
Simon and Schuster
Bookouture
Penguin
Penguin
Penguin
HarperCollins UK
HarperCollins UK
Marvel Entertainment
"Image Comics, Inc."
HarperCollins UK
Selective Entertainment LLC
Nine99 Innovation Lab (OPC) Pvt Ltd
Tor Books
Bookouture
DGS
Penguin
Marvel Entertainment
Kensington Books
Penguin
Hachette UK
Kings Road Publishing
Penguin UK
Penguin
BookRix
DC
Selective Entertainment LLC
Nine99 Innovation Lab (OPC) Pvt Ltd
Morgan Rice
Icon Books
Harper Collins
Hachette UK
"Farrar, Straus and Giroux"
Tor Fantasy
Penguin
Disha Publications
Berrett-Koehler Publishers
Bookouture
Kodansha Comics
DC
Harper Collins
Profile Books
Pan Macmillan
Wizards of the Coast
Dark Horse Comics
HarperCollins UK
HarperCollins UK
Berrett-Koehler Publishers
HarperCollins UK
Kensington Books
Kensington Books
Random House
HarperCollins UK
Jana DeLeon
HarperCollins UK
Marvel Entertainment
e-artnow
AMACOM
Marvel Entertainment
Hachette UK
Abrams
Broadway Books
Penguin UK
Simon and Schuster
Pan Macmillan
HarperCollins Leadership
W. W. Norton & Company
Morgan Rice
Penguin
Jana DeLeon
Simon and Schuster
HarperCollins UK
Bloomsbury Publishing
DC Comics
Simon and Schuster
Hachette UK
HarperCollins UK
Penguin Group
AMACOM
DC
Bonnier Zaffre Ltd.
AMACOM
AMACOM
Broadway Books
Pan Macmillan
Hachette UK
Harlequin
Ballantine Books
Blake Pierce
Springer Science & Business Media
Bonnier Zaffre Ltd.
McGraw Hill Professional
DC
Random House
AMACOM
Hachette UK
HarperCollins UK
Morgan Rice
Springer Science & Business Media
Penguin
Pan Macmillan
McGraw Hill Professional
Tim Duggan Books
Hachette UK
Hachette UK
Tor Books
Marvel Entertainment
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Kodansha America LLC
Vintage Crime/Black Lizard
McGraw Hill Professional
AMACOM
HarperCollins UK
HarperCollins UK
Marvel Entertainment
Ballantine Books
Penguin
Michael Manning
Morgan Rice
Vintage
Marvel Entertainment
Dark Horse Comics (Single Issues)
Penguin UK
Bookouture
Wizards of the Coast
DC
e-artnow
Marvel Entertainment
HarperCollins UK
Penguin
Penguin
Simon and Schuster
Faber & Faber
Kogan Page Publishers
Hachette UK
Penguin
Broadway Books
Simon and Schuster
DGS
Simon and Schuster
Berrett-Koehler Publishers
Hachette UK
DC
Houghton Mifflin Harcourt
Hachette UK
Dark Horse Comics
HarperCollins UK
Bantam
HarperCollins UK
HarperCollins UK
AMACOM
Hachette UK
Selective Entertainment LLC
Morgan Rice
Random House
Del Rey
BookRix
Penguin
Currency
Marvel Entertainment
Tor Books
Simon and Schuster
Nine99 Innovation Lab (OPC) Pvt Ltd
Penguin
Bookouture
Hachette UK
IDW Publishing
Hachette UK
Titan Books
Penguin UK
e-artnow
Morgan Rice
Broadway Books
Harper Collins
IDW Publishing
Del Rey
Hachette UK
Tor Books
Tor Books
Tor Books
Tim Duggan Books
Simon and Schuster
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
DC
Hachette UK
Marvel Entertainment
Random House
Blake Pierce
"Hay House, Inc"
Morgan Rice
HarperCollins UK
Penguin
Penguin
Hachette UK
Harlequin
DC
Hachette UK
Archie Comic Publications
Pan Macmillan
Hachette UK
Kensington Books
Nine99 Innovation Lab (OPC) Pvt Ltd
IDW Publishing
Andrews McMeel Publishing
Morgan Rice
HarperCollins UK
Marvel Entertainment
Vintage Crime/Black Lizard
Del Rey
Dell
Kodansha America LLC
Penguin Group
Kensington Books
AMACOM
Bantam
DC Comics
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
HarperCollins Leadership
Random House
DC
Marvel Entertainment
Blake Pierce
Hachette UK
Bloomsbury Publishing
Metropolitan Books
McGraw Hill Professional
Random House
HarperCollins UK
HarperCollins
HarperCollins UK
Blake Pierce
Springer Science & Business Media
HarperCollins UK
Marvel Entertainment
Random House
BookRix
Pan Macmillan
Del Rey
IDW Publishing
Hachette UK
Del Rey
HarperCollins UK
DC Comics
Springer Science & Business Media
Pan Macmillan
Random House
Bantam
Clarkson Potter
Harper Collins
"Image Comics, Inc."
Icon Books
Bonnier Zaffre Ltd.
Hachette UK
DC
McGraw Hill Professional
Morgan Rice
Bookouture
Dark Horse Comics (Single Issues)
Image Comics
DC
Harper Collins
Blake Pierce
Marvel Entertainment
Courier Corporation
Del Rey
Blake Pierce
Tor Books
Simon and Schuster
Hachette UK
Bonnier Zaffre Ltd.
HarperCollins UK
Harper Collins
Penguin UK
HarperCollins UK
Penguin
Open Road Media
DGS
Penguin
Hachette UK
Del Rey
Penguin
Dark Horse Comics (Single Issues)
Blake Pierce
Jana DeLeon
DC
Hachette UK
AMACOM
Morgan Rice
Penguin
Simon and Schuster
Bloomsbury Publishing
Morgan Rice
Archie Comic Publications
Simon and Schuster
Hachette UK
Simon and Schuster
IDW Publishing
Bloomsbury Publishing
Macmillan
Marvel Entertainment
Hachette UK
Hachette UK
Bonnier Zaffre Ltd.
Kensington Books
Simon and Schuster
Blake Pierce
Faber & Faber
Broadway Books
Broadway Books
Penguin
Minotaur Books
Profile Books
Harper Collins
HarperCollins UK
Bantam
Marvel Entertainment
HarperCollins UK
HarperCollins UK
Bantam
Tor Books
Kensington Books
Penguin
Open Road Media
Penguin UK
HarperCollins UK
Bonnier Zaffre Ltd.
Simon and Schuster
HarperCollins UK
Hachette UK
HarperCollins UK
Red Wheel/Weiser
Del Rey
Crown Business
Dark Horse Comics
Penguin
Nine99 Innovation Lab (OPC) Pvt Ltd
Penguin
Hachette UK
Penguin UK
Archie Comic Publications
Icon Books
Hachette UK
AMACOM
Morgan Rice
HarperCollins UK
Penguin UK
HarperCollins UK
Bonnier Zaffre Ltd.
Harlequin
HarperCollins UK
Hachette UK
Kensington Books
Kensington Books
DC
Simon and Schuster
Dark Horse Comics (Single Issues)
"Hay House, Inc"
DC
Dark Horse Comics
Hachette UK
Random House
Bantam
Penguin Group
DC
Tor Books
Image Comics
Kogan Page Publishers
DC
HarperCollins UK
Hachette UK
e-artnow
Selective Entertainment LLC
Bantam
Harper Collins
Houghton Mifflin Harcourt
Del Rey
Bonnier Zaffre Ltd.
Workman Publishing
Random House
HarperCollins UK
HarperCollins UK
Dark Horse Comics
Dark Horse Comics (Single Issues)
Harper Collins
Kensington Books
HarperCollins UK
Tor Books
HarperCollins UK
Dark Horse Comics (Single Issues)
DC
HarperCollins UK
DC Comics
Penguin
e-artnow
Penguin Group
Hachette UK
Marvel Entertainment
HarperCollins
Red Wheel/Weiser
Harper Collins
Titan Books
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Faber & Faber
IDW Publishing
Simon and Schuster
Vintage
Dark Horse Comics (Single Issues)
IDW Publishing
Marvel Entertainment
DGS
Nine99 Innovation Lab (OPC) Pvt Ltd
Ballantine Books
Simon and Schuster
Penguin
Random House
Bookouture
W. W. Norton & Company
Hachette UK
Icon Books
Marvel Entertainment
Hachette UK
Jana DeLeon
Marvel Entertainment
Harper Collins
Simon and Schuster
AMACOM
Marvel Entertainment
Harper Collins
HarperCollins UK
Random House
Hachette UK
Simon and Schuster
Bantam
HarperCollins UK
"Image Comics, Inc."
HarperCollins UK
DC
Clarkson Potter
Simon and Schuster
Penguin
Morgan Rice
Morgan Rice
Vintage Crime/Black Lizard
Hachette UK
HarperCollins Leadership
Simon and Schuster
Broadway Books
Tor Books
IDW Publishing
DC
Kogan Page Publishers
DC
Bloomsbury Publishing
HarperCollins Leadership
Simon and Schuster
Hachette UK
Harper Collins
Image Comics
Faber & Faber
Abrams
Kogan Page Publishers
Dark Horse Comics (Single Issues)
Harlequin
Hachette UK
IDW Publishing
Del Rey
One Acre Press
Del Rey
Penguin
DC
HarperCollins UK
HarperCollins
Ballantine Books
Hachette UK
Hachette UK
HarperCollins UK
Pan Macmillan
Kensington Publishing Corp.
HarperCollins UK
Bonnier Zaffre Ltd.
Penguin
Kogan Page Publishers
Random House
Hachette UK
Pan Macmillan
Metropolitan Books
HarperCollins UK
Hachette UK
DC Comics
Disha Publications
Kensington Publishing Corp.
Hachette UK
Hachette UK
DC
Bookouture
Tim Duggan Books
AMACOM
Pan Macmillan
Random House
e-artnow
Kodansha Comics
HarperCollins UK
Pan Macmillan
AMACOM
Blake Pierce
HarperCollins UK
Penguin
McGraw Hill Professional
Vintage
IDW Publishing
Courier Corporation
Harper Collins
Bookouture
Bookouture
Macmillan
Strelbytskyy Multimedia Publishing
Hachette UK
HarperCollins UK
Marvel Entertainment
Penguin
Ballantine Books
Ballantine Books
Kensington Publishing Corp.
McGraw Hill Professional
Vintage
Simon and Schuster
Hachette UK
Selective Entertainment LLC
Random House
Bookouture
Bonnier Zaffre Ltd.
Doubleday
Penguin
HarperCollins UK
Penguin
BookRix
Penguin
e-artnow
Simon and Schuster
DC
HarperCollins UK
HarperCollins UK
Del Rey
Hachette UK
Macmillan
Marvel Entertainment
Pan
DC
Harper Collins
Dell
Nine99 Innovation Lab (OPC) Pvt Ltd
Sara Rosett
Kensington Books
Icon Books
HarperCollins UK
Image Comics
Penguin
Penguin UK
HarperCollins UK
Del Rey
HarperCollins UK
HarperCollins UK
Bookouture
Penguin
Hachette UK
Penguin UK
Simon and Schuster
Macmillan
Harper Collins
Del Rey
DC
Penguin UK
Hachette UK
Morgan Rice
Random House
"Hay House, Inc"
HarperCollins UK
DC
AMACOM
Bookouture
Hachette UK
"Image Comics, Inc."
Springer Science & Business Media
Michael Manning
Penguin
HarperCollins UK
Morgan Rice
e-artnow
Hachette UK
HarperCollins UK
Hachette UK
Berrett-Koehler Publishers
Morgan Rice
Simon and Schuster
Bonnier Zaffre Ltd.
DC
Tor Books
Workman Publishing
Random House
Blake Pierce
Titan Books
AMACOM
Ballantine Books
Blake Pierce
Simon and Schuster
Marvel Entertainment
W. W. Norton & Company
Faber & Faber
DC
Kensington Books
Bookouture
Disha Publications
IDW Publishing
Kensington Publishing Corp.
Springer Science & Business Media
Springer Science & Business Media
Andrews McMeel Publishing
Penguin UK
DC
Penguin
HarperCollins UK
Del Rey
Penguin UK
Blake Pierce
Pan Macmillan
Faber & Faber
Penguin
Penguin
IDW Publishing
Blake Pierce
Penguin
Pan Macmillan
Marvel Entertainment
Workman Publishing
Simon and Schuster
Island Books
DC
Faber & Faber
Nine99 Innovation Lab (OPC) Pvt Ltd
Andrews McMeel Publishing
Hachette UK
Pan
Berrett-Koehler Publishers
DC
DC
Currency
Dell
Harper Collins
Hachette UK
Kensington Books
Penguin
Strelbytskyy Multimedia Publishing
Dark Horse Comics (Single Issues)
"Farrar, Straus and Giroux"
Hachette UK
Open Road Media
Morgan Rice
Pan
HarperCollins UK
IDW Publishing
Del Rey
Random House
DC
HarperCollins UK
Titan Books
Pan Macmillan
Open Road Media
Blake Pierce
Simon and Schuster
IDW Publishing
Kings Road Publishing
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
HarperCollins UK
Random House
HarperCollins UK
Marvel Entertainment
e-artnow
Del Rey
Simon and Schuster
Workman Publishing
e-artnow
Macmillan
Blake Pierce
Random House
Tor Books
Bookouture
HarperCollins UK
Bloomsbury Publishing
BookRix
Minotaur Books
Blake Pierce
Crown Business
Penguin
Harper Collins
Nine99 Innovation Lab (OPC) Pvt Ltd
Sara Rosett
AMACOM
HarperCollins UK
Pan Macmillan
HarperCollins UK
Hachette UK
Bantam
Doubleday
Del Rey
Springer Science & Business Media
HarperCollins UK
Random House
HarperCollins Leadership
Simon and Schuster
Harper Collins
Morgan Rice
Pan
Penguin
Berrett-Koehler Publishers
IDW Publishing
Penguin
HarperCollins Leadership
Vintage Crime/Black Lizard
Penguin
Simon and Schuster
AMACOM
Strelbytskyy Multimedia Publishing
Bonnier Zaffre Ltd.
AMACOM
Hachette UK
BookRix
Marvel Entertainment
HarperCollins Leadership
Harper Collins
"Farrar, Straus and Giroux"
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Bookouture
Minotaur Books
Marvel Entertainment
Blake Pierce
Simon and Schuster
Metropolitan Books
Del Rey
Hachette UK
DC
Minotaur Books
Del Rey
DC
Kensington Publishing Corp.
Random House
HarperCollins UK
HarperCollins UK
Vintage Crime/Black Lizard
Hachette UK
Simon and Schuster
Pan Macmillan
Simon and Schuster
Hachette UK
Image Comics
Simon and Schuster
Morgan Rice
Penguin UK
Hachette UK
HarperCollins Leadership
McGraw Hill Professional
One Acre Press
W. W. Norton & Company
Clarkson Potter
DC
Blake Pierce
Penguin
DC
Hachette UK
Wizards of the Coast
Dark Horse Comics
Pan
e-artnow
Penguin
Houghton Mifflin Harcourt
Pan Macmillan
HarperCollins UK
Harper Collins
DC
Currency
HarperCollins UK
Workman Publishing
Hachette UK
Faber & Faber
HarperCollins Leadership
HarperCollins UK
AMACOM
Penguin
Hachette UK
DC
Tor Books
Simon and Schuster
Hachette UK
Selective Entertainment LLC
Currency
Pan Macmillan
Faber & Faber
Jana DeLeon
DC
Marvel Entertainment
AMACOM
Springer Science & Business Media
Simon and Schuster
Hachette UK
Sara Rosett
HarperCollins UK
Tor Books
Bookouture
Pan Macmillan
Hachette UK
Michael Manning
Morgan Rice
AMACOM
Bookouture
Houghton Mifflin Harcourt
HarperCollins UK
Hachette UK
Crown Business
Kensington Books
Bookouture
Macmillan
Hachette UK
Penguin
Berrett-Koehler Publishers
Disha Publications
Random House
Simon and Schuster
Penguin
Bonnier Zaffre Ltd.
Hachette UK
Blake Pierce
Simon and Schuster
HarperCollins UK
Simon and Schuster
Morgan Rice
Marvel Entertainment
Tor Books
Hachette UK
Red Wheel/Weiser
HarperCollins UK
Marvel Entertainment
Hachette UK
Kensington Publishing Corp.
Faber & Faber
Tor Books
Hachette UK
Bloomsbury Publishing
Simon and Schuster
Hachette UK
HarperCollins UK
McGraw Hill Professional
Pan Macmillan
Kogan Page Publishers
HarperCollins UK
Kensington Books
Hachette UK
Michael Manning
Kings Road Publishing
AMACOM
Harper Collins
Broadway Books
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
Island Books
Bantam
Vintage
Marvel Entertainment
Crown Business
Pan
"Farrar, Straus and Giroux"
Simon and Schuster
AMACOM
Simon and Schuster
Dark Horse Comics
Abrams
Abrams
Courier Corporation
Sara Rosett
HarperCollins UK
Penguin
Bloomsbury Publishing
Bookouture
Hachette UK
HarperCollins UK
Simon and Schuster
HarperCollins Leadership
AMACOM
HarperCollins UK
Houghton Mifflin Harcourt
Morgan Rice
Kensington Publishing Corp.
Tor Books
Penguin
Dark Horse Comics (Single Issues)
Bloomsbury Publishing
Bloomsbury Publishing
HarperCollins UK
Ballantine Books
Hachette UK
Marvel Entertainment
Hachette UK
DC
Red Wheel/Weiser
Kensington Books
Hachette UK
Blake Pierce
Random House
Simon and Schuster
DC
Simon and Schuster
HarperCollins UK
DC
HarperCollins Leadership
Bloomsbury Publishing
Simon and Schuster
EDITORA BIBLIOMUNDI SERVIÇOS DIGITAIS LTDA
IDW Publishing
Doubleday
Bookouture
Island Books
Hachette UK
Hachette UK
Penguin UK
Simon and Schuster
AMACOM
Harper Collins
Bonnier Zaffre Ltd.
Macmillan
IDW Publishing
Faber & Faber
Harper Collins
Springer Science & Business Media
Pan Macmillan
Random House
Blake Pierce
Pan Macmillan
Blake Pierce
Open Road Media
Kensington Books
IDW Publishing
Pan Macmillan
Crown Business
Marvel Entertainment
Penguin UK
e-artnow
AMACOM
Kensington Books
Penguin
Simon and Schuster
Dark Horse Comics
Sara Rosett
Harper Collins
Kogan Page Publishers
Penguin
Hachette UK
Simon and Schuster
Blake Pierce
Pan
Springer Science & Business Media
Blake Pierce
Kings Road Publishing
Minotaur Books
Hachette UK
Del Rey
DC
Blake Pierce
Clarkson Potter
Kensington Publishing Corp.
HarperCollins Leadership
Dark Horse Comics (Single Issues)
Abrams
McGraw Hill Professional
Blake Pierce
Hachette UK
Blake Pierce
e-artnow
Simon and Schuster
Tor Books
Blake Pierce
Penguin UK
HarperCollins UK
Del Rey
Dell
Del Rey
Kensington Publishing Corp.
Bonnier Zaffre Ltd.
Island Books
Marvel Entertainment
Del Rey
AMACOM
Penguin
AMACOM
AMACOM
Penguin UK
Penguin
Pan Macmillan
Penguin UK
Kogan Page Publishers
Marvel Entertainment
Penguin
