title
Adam Kay
Adam Kay
Jeff Kinney
Margaret Atwood
Anne Glenconner
Elton John
Behrouz Boochani
Tara Westover
Bill Bryson
Dan Lok
Johann Hari
Scott Pape
Rod Campbell
Sally Rooney
Lee Child
Louie Stowell
Yuval Noah Harari
Amor Towles
Craig Smith
Eckhart Tolle
Jamie Oliver
J.K. Rowling
Craig Challen
Heather Morris
Nathan Pyle
Simon Sinek
Yotam Ottolenghi
Mark Manson
Carol McCloud
Gareth Moore
James Clear
Bill Bryson
Allan Ahlberg
Emily Winfield Martin
Bessel van der Kolk
Daniel Kahneman
Roald Dahl
Matthew Walker
Maggie Stiefvater
Elizabeth Strout
""
Heather Morris
Jordan B. Peterson
Dav Pilkey
Andy Griffiths
Jeff Kinney
Giles Andreae
Carol Dweck
Harper Lee
Erin Morgenstern
Rod Campbell
George Orwell
Gail Honeyman
Viktor E. Frankl
Rupi Kaur
Eric Carle
Bruce Pascoe
Oprah Winfrey
Margaret Atwood
Elena Favilli
Elizabeth Strout
Rob Lloyd Jones
J. K. Rowling
Philip Pullman
David Walliams
Brene Brown
Michelle Obama
Rick Stein
""
Dale Carnegie
Eric Carle
J. K. Rowling
Lonely Planet Kids
Mrs Hinch
Gregory Zuckerman
Bernardine Evaristo
Andy Griffiths
Stephen Fry
Simon Sinek
Yuval Noah Harari
Jamie Oliver
Drew Daywalt
Laura Marshall
Philip K. Dick
Philip Pullman
Cassandra Clare
Phoebe Waller-Bridge
John Grisham
Judith Kerr
Brene Brown
Liz Pichon
Ursula K. Le Guin
Julia Donaldson
Erin Morgenstern
Yuval Noah Harari
Tyson Fury
Jon Klassen
Robert T. Kiyosaki
Marcus Aurelius
Oliver Sacks
Greta Thunberg
John Carreyrou
Stephen Hawking
Andre Aciman
Mark Forsyth
Margaret Atwood
Herve Tullet
Mark Manson
R. J. Palacio
Dr. Seuss
Rob Lloyd Jones
Julie Andrews
Phil Knight
Hugh Jassburn
George Orwell
Kitty Flanagan
Gary Chapman
Madeline Miller
Sun Tzu
Claire Freedman
Richard Powers
J. K. Rowling
Julia Donaldson
Moriah Elizabeth
Dr. Seuss
Ryan Holiday
""
Fredrik Backman
Neal Shusterman
Mark Pett
David Goggins
Julia Donaldson
Edith Eger
Drew Daywalt
Antoine de Saint-Exupery
Adele Faber
Sophie Kinsella
Edward Snowden
Ray Dalio
Ben Macintyre
Kate Pankhurst
Delia Huddy
Randall Munroe
Editors of Klutz
Bluey
Kaz Cooke
David Walliams
Julia Donaldson
Hiro Arikawa
Julia Donaldson
Katie Daynes
Julia Donaldson
Eric Hill
Allan Ahlberg
Yasmin Boland
Dawn Huebner
Simone Davies
Claire Weekes
Russ Harris
Moriah Elizabeth
Wizards of the Coast
Alain de Botton
Yukio Mishima
Peppa Pig
Elena Favilli
Barney Saltzberg
Andrzej Sapkowski
Julia Donaldson
Ryan Holiday
Paulo Coelho
Margaret Wise Brown
Lynley Dodd
Benjamin Graham
Debbie Harry
Viktor E. Frankl
Andrea Beaty
Lisa Wingate
Jane Gloriana Villanueva
Alan Moore
Leigh Bardugo
Tom Wright
Julia Donaldson
Herve Tullet
Andy Griffiths
Judy Horacek
Anita Ganeri
Benjamin Alire Saenz
Trevor Noah
Delia Owens
Anna Milbourne
Deborah Hautzig
B. J. Novak
Lee Child
George Orwell
Fiona Watt
Hillary Rodham Clinton
Martin Handford
Helen Czerski
J. K. Rowling
Randall Munroe
Maurice Sendak
Min Jin Lee
Ray Bradbury
Sophie Schrey
John Bishop
Lois Lowry
Aaron Blabey
Michael Greger
Hans Rosling
Michael Pollan
Michael A. Singer
Julia Donaldson
Patrice Karst
Eckhart Tolle
Dr. Seuss
John Gottman
Andre Aciman
Jostein Gaarder
JONATHAN VAN NESS
Julia Donaldson
DK
Dr Gabor Mate
Shamil Thakrar
Allan Pease
Mem Fox
Junji Ito
""
Daniel Chidiac
J. K. Rowling
Margaret Atwood
Eric Carle
No Such Thing As A Fish
Charlotte Wood
Brene Brown
TAYLOR JENKINS REID
James Kerr
Philip Pullman
Dolly Alderton
Marie Forleo
Julia Donaldson
Catherine D. Hughes
BBC
Hector Garcia
Clare Bowditch
David Walliams
Joanna Faber
Horace Greasley
Douglas Murray
J. K. Rowling
Hanya Yanagihara
Peppa Pig
Roald Dahl
Raymond Carver
Doug Stillinger
Leigh Bardugo
Rupi Kaur
Meera Sodha
Mrs Hinch
Peppa Pig
Raymond Carver
Nigel Slater
Oliver Jeffers
Robert Greene
Andy Griffiths
Kes Gray
Robert B. Cialdini
""
Rebecca Campbell
Marcus Pfister
Julia Donaldson
Andrzej Sapkowski
Andy Griffiths
Simon Sinek
Daniel J Siegel
Bill Bryson
Roald Dahl
Patricia Highsmith
J. R. R. Tolkien
Chika Miyata
Rick Riordan
Holly Black
Jeff Kinney
Caroline Taggart
Antoni Porowski
""
Julian Barnes
Stephen King
Joni Mitchell
Dr Joe Dispenza
Ryan Holiday
Kay Featherstone
