title
Stieg Larsson
Agatha Christie
Dan Brown
Daphne du Maurier
Truman Capote
Mario Puzo
Alice Sebold
Umberto Eco
Robin Waterfield
Dennis Lehane
Gillian Flynn
Dennis Lehane
Carlos Ruiz Zafón
Caleb Carr
Raymond Chandler
Janet Evanovich
Dashiell Hammett
Thomas  Harris
Tana French
Scott Turow
Diane Setterfield
John Berendt
Robert Louis Stevenson
John Grisham
Edgar Allan Poe
Agatha Christie
Sue Grafton
Arthur Conan Doyle
Wilkie Collins
James Patterson
Alexandre Dumas
Patrick Süskind
Patricia Daniels Cornwell
Jeffery Deaver
Michael Connelly
John Grisham
Mark Haddon
Lee Child
Elizabeth Kostova
Fyodor Dostoyevsky
Michael Connelly
J.D. Robb
Frederick Forsyth
Alexander McCall Smith
Peter Høeg
Wilkie Collins
Patricia Highsmith
Martin Cruz Smith
Agatha Christie
Elizabeth  George
Ken Follett
John le Carré
Gillian Flynn
Laurie R. King
Cormac McCarthy
Robert Ludlum
Erik Larson
P.D. James
James Patterson
James Ellroy
Dashiell Hammett
Tess Gerritsen
Stephen King
Sergio Cobo
Kate Atkinson
Michael Connelly
Elizabeth Peters
David Guterson
Dan Brown
Arthur Conan Doyle
Alan Bradley
Gillian Flynn
Donna Tartt
John Sandford
Harlan Coben
Carolyn Keene
Tom Rob Smith
Arthur Conan Doyle
James M. Cain
James M. Cain
Charlaine Harris
Bret Easton Ellis
Harlan Coben
Dorothy L. Sayers
Faye Kellerman
Agatha Christie
Harlan Coben
Henning Mankell
Jim Butcher
Mary Higgins Clark
Ki Longfellow
Chelsea Cain
Val McDermid
Elmore Leonard
Umberto Eco
Vincent Bugliosi
Jim Thompson
Walter Mosley
Ken Kesey
Harlan Coben
Iain Pears
Ki Longfellow
P.D. James
R.D. Ronald
Robert Galbraith
Ki Longfellow
Anthony Burgess
Ray Bradbury
Paula Hawkins
Minette Walters
Chuck Palahniuk
R.D. Ronald
Harper Lee
Arturo Pérez-Reverte
Patricia Highsmith
Jacqueline Winspear
Ariana Franklin
Arthur Conan Doyle
Ellis Peters
Irvine Welsh
Iain Banks
Agatha Christie
Duncan Whitehead
Henry James
Hubert Selby Jr.
Kathy Reichs
Chuck Palahniuk
Dean Koontz
Bret Easton Ellis
Irvine Welsh
Agatha Christie
Karin Slaughter
Arthur Conan Doyle
James Patterson
Michael Chabon
Charles Bukowski
Sue Monk Kidd
John Buchan
Ian Rankin
Stephen Douglass
Frederick Forsyth
Nikolas Schreck
Agatha Christie
Minette Walters
Margaret Atwood
Stephen King
Arthur Conan Doyle
Barbara Vine
S.J. Watson
Anne Perry
Agatha Christie
Agatha Christie
Lorenzo Carcaterra
John le Carré
Dashiell Hammett
John Fowles
Mary Higgins Clark
Karin Slaughter
C.J. Sansom
Dan Brown
Harlan Coben
Laura Lippman
Louise Penny
David Baldacci
Lisa Gardner
Tony Hillerman
John D. MacDonald
Carol O'Connell
John Dunning
Martha Grimes
Nelson DeMille
Arturo Pérez-Reverte
Minette Walters
Agatha Christie
Val McDermid
Gregory McDonald
Lucian Bane
C. Michaels
Margaret Atwood
Agatha Christie
P.D. James
James Lee Burke
Agatha Christie
Nelson DeMille
M.J. Williams
David Baldacci
Rex Stout
Stephen King
Arthur Conan Doyle
Jasper Fforde
Danielle DeVor
C. Michaels
C. Michaels
Jonathan Kellerman
Laurie R. King
Robert Crais
Anne Perry
Jeff Lindsay
Greg Iles
Agatha Christie
R.L. Nolen
John Hart
Agatha Christie
Dashiell Hammett
Stephen King
Jonathan Lethem
Fern Michaels
Matthew Pearl
Arthur Conan Doyle
Angela Ford
Dick Francis
Laurell K. Hamilton
Juan Gomez-Jurado
Maj Sjöwall
