title
CCH Pounder
Johnny Depp
Christoph Waltz
Tom Hardy
Harrison Ford
Daryl Sabara
J.K. Simmons
Brad Garrett
Chris Hemsworth
Alan Rickman
Henry Cavill
Kevin Spacey
Giancarlo Giannini
Johnny Depp
Johnny Depp
Henry Cavill
Peter Dinklage
Chris Hemsworth
Johnny Depp
Will Smith
Aidan Turner
Emma Stone
Mark Addy
Aidan Turner
Christopher Lee
Naomi Watts
Leonardo DiCaprio
Robert Downey Jr.
Liam Neeson
Bryce Dallas Howard
Albert Finney
J.K. Simmons
Robert Downey Jr.
Johnny Depp
Hugh Jackman
Steve Buscemi
Glenn Morshower
Bingbing Li
Tim Holmes
Emma Stone
Jeff Bridges
Joe Mantegna
Ryan Reynolds
Tom Hanks
Christian Bale
Jason Statham
Peter Capaldi
Jennifer Lawrence
Benedict Cumberbatch
Eddie Marsan
Leonardo DiCaprio
Jake Gyllenhaal
Charlie Hunnam
Glenn Morshower
Harrison Ford
A.J. Buckley
Kelly Macdonald
Sofia Boutella
John Ratzenberger
Tzi Ma
Oliver Platt
Robin Wright
Channing Tatum
Christoph Waltz
Jennifer Lawrence
Christian Bale
John Ratzenberger
Amy Poehler
Robert Downey Jr.
Chloë Grace Moretz
Will Smith
Jet Li
Will Smith
Jimmy Bennett
Tom Cruise
Jeanne Tripplehorn
Joseph Gordon-Levitt
Amy Poehler
Scarlett Johansson
Robert Downey Jr.
Chris Hemsworth
Angelina Jolie Pitt
Gary Oldman
Tamsin Egerton
Keanu Reeves
Scarlett Johansson
Jon Hamm
Judy Greer
Damon Wayans Jr.
Jack McBrayer
Tom Hanks
Vivica A. Fox
Gerard Butler
Nick Stahl
Bradley Cooper
Matthew McConaughey
Leonardo DiCaprio
Mark Chinnery
Aidan Turner
Paul Walker
Brad Pitt
Jennifer Lawrence
Jennifer Lawrence
Nicolas Cage
Jimmy Bennett
Johnny Depp
Justin Timberlake
Dominic Cooper
J.K. Simmons
Bruce Spence
Jennifer Garner
Zack Ward
Anthony Hopkins
Robert Pattinson
Robert Pattinson
Will Smith
Will Smith
Johnny Depp
Janeane Garofalo
Christian Bale
Bernie Mac
Robin Williams
Hugh Jackman
Essie Davis
Josh Gad
Steve Bastoni
Chris Hemsworth
Tom Hardy
Tom Hanks
Chris Hemsworth
Chloë Grace Moretz
Kelli Garner
Liam Neeson
Johnny Depp
Tom Cruise
Anthony Hopkins
Christoph Waltz
Matthew Broderick
Angelina Jolie Pitt
Seychelle Gabriel
Philip Seymour Hoffman
Channing Tatum
Elisabeth Harnois
Hugh Jackman
Hugh Jackman
Ty Burrell
Brad Pitt
Jada Pinkett Smith
Toby Stephens
Ed Begley Jr.
Bruce Willis
Will Smith
Robin Wright
J.K. Simmons
Tom Cruise
Hugh Jackman
John Michael Higgins
Tom Cruise
Christian Bale
Chris Hemsworth
J.K. Simmons
Gerard Butler
Gerard Butler
Sam Shepard
Matt Frewer
Jet Li
Kevin Rankin
Channing Tatum
Matthew McConaughey
Steve Buscemi
Chris Evans
Colin Salmon
James D'Arcy
Robert Pattinson
Robin Williams
Ty Burrell
Don Johnson
Mark Rylance
Leonardo DiCaprio
Ryan Reynolds
Johnny Depp
Benedict Cumberbatch
Matt Damon
Angelina Jolie Pitt
Judy Greer
Jennifer Lawrence
Robert Pattinson
Jim Parsons
Tom Cruise
Will Smith
Salma Hayek
Angelina Jolie Pitt
Anthony Hopkins
Toby Jones
Daniel Radcliffe
Essie Davis
Will Smith
Alfre Woodard
Rupert Grint
Robin Williams
J.K. Simmons
Daniel Radcliffe
Ryan Reynolds
Mark Chinnery
Johnny Depp
Rupert Grint
Jennifer Lawrence
Tom Hanks
Miguel Ferrer
Hugh Jackman
Paul Walker
Robert Downey Jr.
Liam Neeson
Ronny Cox
Tony Curran
Jeremy Renner
Michael Gough
Clint Howard
Jake Gyllenhaal
Tom Cruise
Karen Allen
Chris Evans
Suraj Sharma
Nicolas Cage
Matt Damon
Demi Moore
Michael Fassbender
Nathan Lane
Matt Damon
Vin Diesel
Gary Oldman
Scott Porter
Shelley Conn
Tom Cruise
Morgan Freeman
Natalie Portman
Natalie Portman
Hugh Jackman
Natalie Portman
Ryan Reynolds
Alain Delon
Nicolas Cage
Chris Hemsworth
Noel Fisher
Phaldut Sharma
Jamie Renée Smith
Stephen Amell
Tim Blake Nelson
Robin Williams
Dwayne Johnson
Vincent Schiavelli
Heath Ledger
Brad Pitt
Brad Pitt
Kate Winslet
Leonardo DiCaprio
James Corden
Christoph Waltz
George Peppard
Eva Green
Mahadeo Shivraj
Steve Buscemi
Naomi Watts
Hugh Jackman
Jacob Tremblay
Jason Patric
Harrison Ford
Bruce Willis
Christopher Lee
Jim Broadbent
Will Smith
Sean Hayes
Liam Neeson
Chazz Palminteri
Oprah Winfrey
Matt Damon
Scarlett Johansson
Del Zamora
Nicolas Cage
Djimon Hounsou
Tom Cruise
Daniel Radcliffe
Eva Green
Cary-Hiroyuki Tagawa
Joe Morton
Johnny Depp
Denzel Washington
Jamie Lee Curtis
Denzel Washington
Robert De Niro
Dwayne Johnson
Vanessa Williams
Leonardo DiCaprio
Demi Moore
Eartha Kitt
Jason Statham
Nicolas Cage
Djimon Hounsou
Catherine O'Hara
Hugh Jackman
Josh Hutcherson
Johnny Depp
CCH Pounder
Leonardo DiCaprio
Leonardo DiCaprio
Michael Gough
Jake Busey
Tom Hanks
Abbie Cornish
Frances Conroy
Dwayne Johnson
Joseph Gordon-Levitt
Will Ferrell
Jason Statham
Ray Winstone
Jamie Kennedy
Chris Hemsworth
Rosario Dawson
Matt Damon
Francesca Capaldi
Ben Gazzara
Dwayne Johnson
Leonardo DiCaprio
Christian Bale
Jeff Bridges
Jon Lovitz
Ioan Gruffudd
Will Ferrell
Milla Jovovich
Chris Noth
Frank Welker
Peter Dinklage
Hayley Atwell
Michael Imperioli
Alexander Gould
Orlando Bloom
Christopher Lee
Jeff Bridges
Angelina Jolie Pitt
Johnny Depp
Michael Jeter
James Franco
Martin Short
Bruce Willis
Dennis Quaid
Holly Hunter
Christopher Masterson
Logan Lerman
Will Smith
Tom Hanks
Denzel Washington
Mei Melançon
Harrison Ford
Will Forte
Denis Leary
Adam Scott
Bill Murray
Leonardo DiCaprio
Ming-Na Wen
Robert Downey Jr.
Robin Wright
Bruce Willis
Robert Downey Jr.
Morgan Freeman
Leonard Nimoy
Bella Thorne
Tom Cruise
Adam Sandler
Peter Dinklage
Haley Joel Osment
Marsha Thomason
Matthew McConaughey
