candidate_table,candidate_column,similarity_score
Reptile_left,title,0.6622268557548523
Reptile_right,title,0.632089376449585
Amphibian_right,title,0.5517366528511047
Amphibian_left,title,0.5324860215187073
BasketballTeam_left,title,0.5017857551574707
Magazine_left,title,0.4763002395629883
Device_right,title,0.46138814091682434
Museum_right,title,0.46092554926872253
Country_left,title,0.45736604928970337
BasketballTeam_right,title,0.4559870660305023
EthnicGroup_left,title,0.45204222202301025
Song_left,title,0.45197468996047974
Wrestler_right,title,0.45062074065208435
Monarch_left,title,0.44993898272514343
Artwork_left,title,0.4494417905807495
SportsLeague_left,title,0.44827738404273987
Drug_left,title,0.44814252853393555
Country_right,title,0.4454742670059204
MemberOfParliament_left,title,0.44500306248664856
TelevisionStation_left,title,0.44479280710220337
PoliticalParty_right,title,0.4440142810344696
EthnicGroup_right,title,0.44359907507896423
Wrestler_left,title,0.44280025362968445
ChristianBishop_right,title,0.44278857111930847
Noble_left,title,0.44275984168052673
Museum_left,title,0.4422672986984253
RailwayLine_right,title,0.4419124722480774
RailwayLine_left,title,0.44155874848365784
Artwork_right,title,0.44073331356048584
Drug_right,title,0.44065991044044495
ArtificialSatellite_left,title,0.4404287040233612
Magazine_right,title,0.439993292093277
Device_left,title,0.4396827518939972
Race_left,title,0.43900856375694275
ChristianBishop_left,title,0.43743598461151123
GivenName_left,title,0.4372754693031311
SportFacility_left,title,0.43692225217819214
Galaxy_left,title,0.4352928400039673
Stadium_left,title,0.434871107339859
Race_right,title,0.4340725243091583
ShoppingMall_right,title,0.43316948413848877
Enzyme_left,title,0.43277034163475037
RugbyLeague_left,title,0.42966848611831665
Venue_left,title,0.42933645844459534
PoliticalParty_left,title,0.4288977086544037
Tournament_left,title,0.42849695682525635
GivenName_right,title,0.42772912979125977
Venue_right,title,0.42768722772598267
GovernmentAgency_left,title,0.42690518498420715
SoccerLeague_left,title,0.42684558033943176
