candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,0.6732752919197083,1024000,0.6732752919197083
USA_cars_datasets,country,0.6732752919197083,1024000,0.6732752919197083
movie_metadata,country,0.6732752919197083,1024000,0.6732752919197083
us_companies,country,0.668591320514679,529000,0.668591320514679
us_companies_copy,country,0.6685912609100342,19000,0.6685912609100342
UKDebate,country,0.6578806042671204,1024000,0.6578806042671204
cwurData,country,0.6555661559104919,1024000,0.6555661559104919
MoviesOnStreamingPlatforms_updated,Country,0.652629554271698,1024000,0.652629554271698
netflix_titles,country,0.652629554271698,1024000,0.652629554271698
world-cities,country,0.6524813175201416,1024000,0.6524813175201416
acquisitions,Country,0.6421055197715759,870000,0.6421055197715759
Word_University_Rank_2020,Country,0.6305114030838013,1024000,0.6305114030838013
whr2015,Country,0.6124627590179443,158000,0.6124627590179443
gender_development,Country,0.6051251888275146,195000,0.6051251888275146
countries_of_the_world,Country,0.600448727607727,227000,0.600448727607727
World_countries_env_vars,Country,0.5952879190444946,243000,0.5952879190444946
who_suicide_statistics,country,0.5933206677436829,1024000,0.5933206677436829
edu,country,0.5769712924957275,1024000,0.5769712924957275
countries_metadatacountries,CountryName,0.5594035387039185,247000,0.5594035387039185
countries_data,CountryName,0.5465682148933411,1024000,0.5465682148933411
directory,Country,0.5166468024253845,1024000,0.5166468024253845
hfi_cc_2018,countries,0.49615198373794556,1024000,0.49615198373794556
fifa_ranking,country_full,0.4692508280277252,1024000,0.4692508280277252
fifa_ranking,country_abrv,0.44900238513946533,1024000,0.44900238513946533
Cars93,Origin,0.4462015628814697,93000,0.4462015628814697
AdventureWorks2014_CountryRegion,Name,0.4314044415950775,238000,0.4314044415950775
world_country,Name,0.4309127926826477,239000,0.4309127926826477
countries_and_continents,name,0.4274228513240814,249000,0.4274228513240814
world_city,CountryCode,0.4192165434360504,1024000,0.4192165434360504
world_countryLanguage,CountryCode,0.41665536165237427,984000,0.41665536165237427
countries_data,CountryCode,0.41520678997039795,1024000,0.41520678997039795
countries_metadatacountries,CountryCode,0.41512590646743774,247000,0.41512590646743774
countries_target,CountryCode,0.41512590646743774,247000,0.41512590646743774
world_country,Region,0.41504812240600586,239000,0.41504812240600586
countries_and_continents,ISO4217-currency_country_name,0.4121988117694855,235000,0.4121988117694855
language,countrycodes,0.41208913922309875,1024000,0.41208913922309875
hfi_cc_2018,region,0.4046148359775543,1024000,0.4046148359775543
whr2015,Region,0.4041738212108612,158000,0.4041738212108612
countries_and_continents,official_name_en,0.39409103989601135,241000,0.39409103989601135
countries_of_the_world,Region,0.3921873867511749,227000,0.3921873867511749
UKDebate,region,0.39019766449928284,1024000,0.39019766449928284
AdventureWorks2014_stateprovince,CountryRegionCode,0.38647162914276123,181000,0.38647162914276123
AdventureWorks2014_salesTerritory,CountryRegionCode,0.3861371874809265,10000,0.3861371874809265
countries_metadatacountries,Region,0.384917289018631,214000,0.384917289018631
booking,city,0.3816433250904083,915896,0.3816433250904083
AdventureWorks2014_CountryRegionCurrency,CountryRegionCode,0.3790164887905121,108000,0.3790164887905121
AdventureWorks2014_CountryRegion,CountryRegionCode,0.3762633800506592,237000,0.3762633800506592
USA_cars_datasets,state,0.375348836183548,1024000,0.375348836183548
SpellingStates,state,0.37410056591033936,51000,0.37410056591033936
google_books_dataset,language,0.36789727210998535,1024000,0.36789727210998535
