candidate_table,candidate_column,similarity_score
RailwayLine_right,title,0.6044279336929321
RailwayLine_left,title,0.589165210723877
target_004342,title,0.5568639636039734
target_094070,title,0.5404707193374634
target_026792,title,0.5354689955711365
target_089844,title,0.5354689955711365
target_070247,title,0.5354689955711365
target_018532,title,0.5354689955711365
target_057186,title,0.5326687097549438
target_029587,title,0.5317826271057129
target_037500,title,0.5316881537437439
target_075545,title,0.5314422249794006
target_047349,title,0.5314422249794006
target_041640,title,0.5314422249794006
target_081492,title,0.5314422249794006
target_038845,title,0.5314421653747559
target_006884,title,0.5314421653747559
target_089648,title,0.5314421653747559
target_093818,title,0.5314421653747559
target_092314,title,0.5314421653747559
target_093576,title,0.5295921564102173
target_051509,title,0.5276896357536316
target_097351,title,0.5265543460845947
target_075423,title,0.5247669816017151
target_059618,title,0.5240007042884827
target_033224,title,0.5223188400268555
target_041779,title,0.5211410522460938
target_073798,title,0.5195485949516296
target_060587,title,0.5195053815841675
target_032324,title,0.519318163394928
target_008038,title,0.5192068219184875
target_034561,title,0.5186866521835327
target_049388,title,0.5182738304138184
target_084092,title,0.5172353982925415
target_020927,title,0.5166451334953308
target_081032,title,0.5165624022483826
target_089089,title,0.5164780616760254
target_019318,title,0.5164394378662109
target_012598,title,0.5161347389221191
target_051866,title,0.5160136222839355
target_062225,title,0.5158112049102783
target_060916,title,0.5155282020568848
target_031973,title,0.5152756571769714
target_086795,title,0.5148592591285706
target_057731,title,0.5146129131317139
target_080575,title,0.5144352912902832
target_036103,title,0.5138845443725586
target_051844,title,0.5138845443725586
target_078621,title,0.5138375163078308
target_041878,title,0.5135205984115601
