candidate_table,candidate_column,similarity_score
ShoppingMall_left,title,0.7488242387771606
ShoppingMall_right,title,0.6689527630805969
target_093063,title,0.5631741285324097
target_020028,title,0.5623051524162292
target_029534,title,0.5623051524162292
target_035480,title,0.5623051524162292
target_018479,title,0.5623051524162292
target_014754,title,0.5623051524162292
target_007223,title,0.5623051524162292
target_030597,title,0.5623051524162292
target_030026,title,0.5623051524162292
target_061512,title,0.5623050928115845
target_041173,title,0.5623050928115845
target_066807,title,0.5623050928115845
target_083215,title,0.5623050928115845
target_067289,title,0.5623050928115845
target_076780,title,0.5623050928115845
target_061408,title,0.5623050928115845
target_009024,title,0.5603207945823669
target_055077,title,0.5587298274040222
target_006316,title,0.5587298274040222
target_054353,title,0.5580796599388123
target_028602,title,0.5575390458106995
target_031853,title,0.5575390458106995
target_085172,title,0.5575390458106995
target_041621,title,0.556552529335022
target_096451,title,0.556552529335022
target_026027,title,0.556552529335022
target_020731,title,0.55623859167099
target_051431,title,0.555957555770874
target_009073,title,0.555957555770874
target_076867,title,0.5548273324966431
target_056187,title,0.5546903014183044
target_000032,title,0.5545923113822937
target_023362,title,0.5545923113822937
target_096845,title,0.5542023777961731
target_025166,title,0.5542023777961731
target_087481,title,0.5539647340774536
target_020360,title,0.5539647340774536
target_028424,title,0.5535458326339722
target_014093,title,0.5535458326339722
target_041677,title,0.5535458326339722
target_071889,title,0.5532944798469543
target_003192,title,0.5532007217407227
target_015775,title,0.5530619621276855
target_075935,title,0.5530393123626709
target_063029,title,0.5530393123626709
target_083470,title,0.5525237917900085
target_011509,title,0.552473247051239
target_035939,title,0.5519845485687256
