candidate_table,candidate_column,similarity_score
SoccerLeague_right,title,0.6355538666248322
SportsLeague_right,title,0.5814315676689148
RugbyLeague_right,title,0.5689745545387268
SportsLeague_left,title,0.5601369142532349
RugbyLeague_left,title,0.550210177898407
FootballLeagueSeason_right,title,0.5380074977874756
SoccerTournament_right,title,0.5136789083480835
SoccerTournament_left,title,0.5101765245199203
FootballLeagueSeason_left,title,0.5068844705820084
SoccerClubSeason_right,title,0.5014651268720627
FootballMatch_left,title,0.49789585173130035
Tournament_right,title,0.48579612374305725
FootballMatch_right,title,0.48283784091472626
Tournament_left,title,0.4797615706920624
BasketballTeam_right,title,0.47572167217731476
MotorsportSeason_left,title,0.4754168391227722
Race_right,title,0.474604070186615
TennisTournament_left,title,0.4744974374771118
TennisTournament_right,title,0.47357209026813507
RailwayLine_right,title,0.4691556394100189
RailwayLine_left,title,0.46651391685009
SoccerClubSeason_left,title,0.4660967141389847
Legislature_right,title,0.4632289409637451
Magazine_left,title,0.4629651606082916
Country_right,title,0.4627072662115097
PoliticalParty_right,title,0.46167880296707153
Award_left,title,0.46093274652957916
Award_right,title,0.4595716893672943
MotorsportSeason_right,title,0.4583025425672531
Stadium_right,title,0.45822086930274963
NationalFootballLeagueSeason_left,title,0.45777641236782074
TelevisionStation_right,title,0.4572831690311432
BasketballTeam_left,title,0.45712363719940186
NCAATeamSeason_left,title,0.4568474441766739
GivenName_right,title,0.45665816962718964
Legislature_left,title,0.45615415275096893
Race_left,title,0.45542633533477783
PoliticalParty_left,title,0.45512591302394867
EthnicGroup_right,title,0.455070361495018
ArtificialSatellite_right,title,0.4550086408853531
Venue_left,title,0.45469915866851807
Country_left,title,0.4536549001932144
Artwork_right,title,0.4534955769777298
GivenName_left,title,0.45317161083221436
Venue_right,title,0.45255282521247864
Magazine_right,title,0.45187968015670776
ArtificialSatellite_left,title,0.4517478346824646
ShoppingMall_left,title,0.45143023133277893
Stadium_left,title,0.4509693533182144
SportFacility_right,title,0.45005202293395996
