candidate_table,candidate_column,similarity_score
Stadium_right,title,0.5733791497879093
SportFacility_right,title,0.5638867199978348
SportFacility_left,title,0.5519904832887212
Venue_right,title,0.5387574898727788
Venue_left,title,0.5220261900780321
SoccerLeague_right,title,0.5121801694926947
ShoppingMall_left,title,0.5060819944767088
ShoppingMall_right,title,0.5057145176488417
SoccerLeague_left,title,0.5045274608973035
RugbyLeague_left,title,0.5042750089209467
SportsLeague_right,title,0.5024896336868382
BasketballTeam_right,title,0.498875815178966
BasketballTeam_left,title,0.497899495209611
SportsLeague_left,title,0.49533749928927623
Tournament_left,title,0.4948738492657453
Race_right,title,0.494726698144444
RailwayLine_right,title,0.4915268177347742
RailwayLine_left,title,0.49041382017507884
TelevisionStation_right,title,0.490299550395089
Tournament_right,title,0.4899991955029455
TelevisionStation_left,title,0.48699442732384024
Wrestler_right,title,0.4850243335492283
Hospital_left,title,0.48449286081898063
Race_left,title,0.4843111886751848
RugbyLeague_right,title,0.4817185006004692
Museum_left,title,0.481529525348748
Hospital_right,title,0.4801047458992511
GovernmentAgency_right,title,0.47983837672962426
NationalFootballLeagueSeason_left,title,0.47934561208540916
Country_left,title,0.47774826835243717
Wrestler_left,title,0.475399769088896
Museum_right,title,0.4745641521343755
FootballLeagueSeason_left,title,0.47425494091464654
HistoricBuilding_left,title,0.4739853293969466
Magazine_left,title,0.47139256314996525
SoccerClubSeason_left,title,0.4707387762071961
MemberOfParliament_left,title,0.47066150202000556
GivenName_left,title,0.4701799044866039
NCAATeamSeason_left,title,0.47012884192365506
FootballMatch_left,title,0.469873217695231
Song_left,title,0.4694989208213744
Artwork_left,title,0.46930828373832917
Award_left,title,0.46905829651413355
GovernmentAgency_left,title,0.4689201321475173
EthnicGroup_left,title,0.4674169060733252
EthnicGroup_right,title,0.4673808689537127
Magazine_right,title,0.4670636577312413
FootballLeagueSeason_right,title,0.46590945226161246
SoccerTournament_left,title,0.46579737493588286
Device_right,title,0.46568639977092147
