candidate_table,candidate_column,similarity_score
MotorsportSeason_right,title,0.6327088137779816
TennisTournament_left,title,0.5023662848910404
FootballLeagueSeason_right,title,0.49939541271907334
SoccerClubSeason_left,title,0.49179965874094766
FootballLeagueSeason_left,title,0.4899111077298091
TennisTournament_right,title,0.4867668914284191
SportsLeague_right,title,0.48604078215565555
Tournament_right,title,0.48361267009789827
NationalFootballLeagueSeason_left,title,0.48262409956026353
SoccerLeague_right,title,0.48208970389102546
SoccerTournament_left,title,0.48002761295378577
SportsLeague_left,title,0.47979056169926804
SoccerTournament_right,title,0.4795877852476191
SoccerClubSeason_right,title,0.4750557836262474
RugbyLeague_left,title,0.4733596522864298
Tournament_left,title,0.47139033869331176
SoccerLeague_left,title,0.4660300960134063
FootballMatch_left,title,0.46493166067715425
Race_right,title,0.46376008259426577
FootballMatch_right,title,0.4627765924827513
Race_left,title,0.45692585406389696
RugbyLeague_right,title,0.45436292415379115
GivenName_right,id,0.44451361337408873
Drug_right,id,0.44404495888270595
Legislature_right,id,0.4434159040913268
ShoppingMall_left,id,0.4428436281424549
Noble_right,id,0.442803974490773
Race_right,id,0.4427559428347587
ClericalAdministrativeRegion_right,id,0.44271952256749775
TennisTournament_left,id,0.4426779412199284
ShoppingMall_right,id,0.4423203413927232
Monarch_left,id,0.44229662433766187
BasketballTeam_right,id,0.4422041746342453
SoccerLeague_right,id,0.442184409552554
Monarch_right,id,0.442184409552554
Artwork_right,id,0.44208623551913045
Case_right,id,0.44188161481415067
UnitOfWork_right,id,0.44188161481415067
Magazine_right,id,0.4418044839576347
FootballLeagueSeason_right,id,0.44173495750118547
Country_right,id,0.44158061590953473
SoccerTournament_right,id,0.44158061590953473
Venue_right,id,0.4415504716568342
Award_right,id,0.4415504716568342
RailwayLine_right,id,0.44152899352320957
Hospital_right,id,0.4413607413005777
MotorsportSeason_right,id,0.4412937747165586
RugbyLeague_left,id,0.4412627969013555
Museum_right,id,0.44090997102155355
Race_left,id,0.4408281352538138
