candidate_table,candidate_column,similarity_score
PoliticalParty_right,title,0.5782810932402833
Legislature_right,title,0.5210116995004117
Legislature_left,title,0.5014505257314515
Country_right,title,0.49678586248186635
Country_left,title,0.4958455649411086
EthnicGroup_right,title,0.4846410547204832
SoccerLeague_left,title,0.48415814850367994
Election_left,title,0.48404794166845294
GovernmentAgency_left,title,0.4813469756669956
GovernmentAgency_right,title,0.48044626834524623
EthnicGroup_left,title,0.4798803916839251
Election_right,title,0.47697541109257957
SoccerLeague_right,title,0.4746847838908725
TelevisionStation_left,title,0.474533547853317
SportsLeague_left,title,0.47311951642866773
SportsLeague_right,title,0.47048891499418743
BasketballTeam_left,title,0.47015173424298734
RugbyLeague_left,title,0.46752476716684227
TelevisionStation_right,title,0.4675011446898608
MemberOfParliament_right,title,0.4663120388909916
Magazine_left,title,0.46502323374903853
RailwayLine_left,title,0.4647301404195229
Wrestler_right,title,0.46333567160972566
RailwayLine_right,title,0.4629772164522622
SportFacility_left,title,0.46157632628901546
Stadium_left,title,0.4608651816577739
GivenName_left,title,0.4607601233390972
Wrestler_left,title,0.4601916916428908
MemberOfParliament_left,title,0.4599629432673139
Tournament_left,title,0.4597952446663903
BasketballTeam_right,title,0.45944088430317737
Song_left,title,0.45935298795972995
GivenName_right,title,0.45875594733444996
Race_left,title,0.45777112904935113
HistoricBuilding_left,title,0.4576420033832925
Song_right,title,0.45722631066225705
Magazine_right,title,0.45709679679943266
Venue_left,title,0.45562888110333033
Race_right,title,0.4547627392083656
Monarch_left,title,0.45471933115098523
ChristianBishop_left,title,0.4531205013424139
Drug_left,title,0.45296859621219404
ArtificialSatellite_left,title,0.45274115164251355
Hospital_left,title,0.4526639583566216
Device_right,title,0.4525252611476419
Museum_left,title,0.4523600598290357
ShoppingMall_right,title,0.4516662730766071
Artwork_left,title,0.4507057189078435
ChristianBishop_right,title,0.45045002081027585
Drug_right,title,0.45031721986590784
