candidate_table,candidate_column,similarity_score
Stadium_right,title,0.5535053312778473
SportFacility_left,title,0.5448307991027832
SportFacility_right,title,0.5431703925132751
Venue_right,title,0.5221949219703674
Venue_left,title,0.510019525885582
ShoppingMall_right,title,0.5016843378543854
SoccerLeague_right,title,0.5008942633867264
RugbyLeague_left,title,0.49907195568084717
ShoppingMall_left,title,0.4977357089519501
SportsLeague_right,title,0.49322567880153656
Tournament_left,title,0.49182723462581635
SoccerLeague_left,title,0.4913060814142227
Race_right,title,0.48699042201042175
BasketballTeam_right,title,0.4869561344385147
RailwayLine_left,title,0.4868324100971222
RailwayLine_right,title,0.4851623922586441
SportsLeague_left,title,0.48169106245040894
Hospital_left,title,0.4813278466463089
Tournament_right,title,0.4811175912618637
RugbyLeague_right,title,0.4807383865118027
TelevisionStation_right,title,0.480674147605896
BasketballTeam_left,title,0.47873829305171967
GovernmentAgency_right,title,0.4767727851867676
HistoricBuilding_left,title,0.47616931796073914
TelevisionStation_left,title,0.4752202779054642
Wrestler_right,title,0.47476083040237427
NationalFootballLeagueSeason_left,title,0.472279816865921
Museum_right,title,0.4722648113965988
Race_left,title,0.47178056836128235
FootballLeagueSeason_left,title,0.4707377701997757
Wrestler_left,title,0.4695562422275543
Hospital_right,title,0.46800804138183594
NCAATeamSeason_left,title,0.4679005593061447
FootballMatch_left,title,0.46716131269931793
Museum_left,title,0.4661708325147629
SoccerClubSeason_left,title,0.46363647282123566
Artwork_left,title,0.463571697473526
GovernmentAgency_left,title,0.4624027907848358
GivenName_left,title,0.4619125574827194
Magazine_left,title,0.46189069747924805
Country_right,title,0.46187393367290497
GivenName_right,title,0.46164146065711975
Magazine_right,title,0.4614519327878952
Award_left,title,0.4607827812433243
FootballLeagueSeason_right,title,0.4607769250869751
EthnicGroup_left,title,0.460567444562912
EthnicGroup_right,title,0.45957791805267334
SoccerTournament_left,title,0.4592413157224655
MemberOfParliament_left,title,0.4588966518640518
Country_left,title,0.4581909626722336
