candidate_table,candidate_column,similarity_score
Device_right,title,0.566999763250351
ArtificialSatellite_left,title,0.5168206542730331
GivenName_right,id,0.5071861147880554
Drug_right,id,0.5071405321359634
UnitOfWork_right,id,0.5068929344415665
Case_right,id,0.5068929344415665
Noble_right,id,0.5066554397344589
BasketballTeam_right,id,0.5065372735261917
Museum_right,id,0.5065313130617142
Award_right,id,0.5064800381660461
Venue_right,id,0.5064800381660461
Magazine_right,id,0.5063212066888809
RailwayLine_right,id,0.5063140392303467
FootballLeagueSeason_right,id,0.5062133967876434
SoccerTournament_right,id,0.5060604214668274
Country_right,id,0.5060604214668274
Tournament_right,id,0.5059999227523804
Wrestler_right,id,0.5059457272291183
PoliticalParty_right,id,0.5059263855218887
ChristianBishop_right,id,0.5059263855218887
SportsLeague_right,id,0.5059042274951935
ShoppingMall_right,id,0.505445122718811
Hospital_right,id,0.5054115504026413
TennisTournament_left,id,0.5053991228342056
MemberOfParliament_right,id,0.5053436905145645
Artwork_right,id,0.5053015947341919
MotorsportSeason_right,id,0.5052192509174347
Legislature_right,id,0.5051151216030121
Monarch_right,id,0.5050987750291824
SoccerLeague_right,id,0.5050987750291824
ClericalAdministrativeRegion_right,id,0.5050440430641174
Race_right,id,0.5049240589141846
ShoppingMall_left,id,0.5049196183681488
Song_right,id,0.5048731863498688
ArtificialSatellite_right,title,0.5045350939035416
HistoricBuilding_right,id,0.5043216198682785
Drug_left,title,0.5039034187793732
RugbyLeague_left,id,0.5034774988889694
Election_right,id,0.5034452080726624
SportFacility_right,id,0.5020605027675629
Galaxy_left,id,0.5019398629665375
Stadium_right,id,0.5018320679664612
GovernmentAgency_right,id,0.5017396807670593
Reptile_right,id,0.5016906261444092
Reptile_left,id,0.5016716420650482
SoccerClubSeason_left,id,0.5015302002429962
Device_right,id,0.501514807343483
BasketballTeam_left,id,0.501326709985733
TelevisionStation_right,id,0.5006598830223083
Monarch_left,id,0.5005051046609879
