candidate_table,candidate_column,similarity_score
TelevisionStation_right,title,0.6210607886314392
TennisTournament_right,id,0.5688028931617737
NationalFootballLeagueSeason_right,id,0.5685665011405945
Enzyme_right,id,0.5676497220993042
NCAATeamSeason_right,id,0.5670017004013062
ArtificialSatellite_right,title,0.5657574534416199
SoccerClubSeason_right,id,0.5655726194381714
NaturalEvent_right,id,0.5655726194381714
RugbyLeague_right,id,0.5651092529296875
FootballMatch_right,id,0.5648759007453918
Galaxy_right,id,0.563899576663971
Tournament_right,id,0.5612339973449707
Wrestler_right,id,0.5611124038696289
ChristianBishop_right,id,0.5594077110290527
PoliticalParty_right,id,0.5594077110290527
SportsLeague_right,id,0.5593244433403015
Song_right,id,0.5592422485351562
MemberOfParliament_right,id,0.559098482131958
RugbyLeague_left,id,0.5584230422973633
MotorsportSeason_right,id,0.5581784844398499
ArtificialSatellite_right,id,0.5581526160240173
Noble_right,id,0.557567834854126
HistoricBuilding_right,id,0.5573700666427612
TennisTournament_left,id,0.5573221445083618
UnitOfWork_right,id,0.5567736625671387
Case_right,id,0.5567736625671387
Venue_right,id,0.5566281080245972
Award_right,id,0.5566281080245972
GovernmentAgency_right,id,0.5566211938858032
Stadium_right,id,0.5558031797409058
ArtificialSatellite_left,title,0.555743396282196
Galaxy_left,id,0.555661141872406
SportFacility_right,id,0.5553714036941528
FootballLeagueSeason_right,id,0.5544867515563965
Device_right,id,0.5541702508926392
SoccerTournament_right,id,0.5538132190704346
Country_right,id,0.5538132190704346
Magazine_right,id,0.5537256002426147
Museum_right,id,0.5536015629768372
Election_right,id,0.5534617900848389
RailwayLine_right,id,0.5529695153236389
BasketballTeam_left,id,0.5528275966644287
Drug_right,id,0.5525422096252441
EthnicGroup_right,id,0.552182674407959
Reptile_left,id,0.552161693572998
ClericalAdministrativeRegion_right,id,0.5519750118255615
ShoppingMall_right,id,0.5519277453422546
Reptile_right,id,0.551783561706543
NaturalEvent_left,id,0.5517570972442627
Legislature_right,id,0.5516891479492188
