candidate_table,candidate_column,similarity_score
MotorsportSeason_right,title,0.6988414525985718
TennisTournament_right,title,0.5497835278511047
SoccerClubSeason_right,title,0.5296015739440918
TennisTournament_left,title,0.5202001929283142
FootballLeagueSeason_right,title,0.51805180311203
SoccerClubSeason_left,title,0.5151995420455933
NCAATeamSeason_right,id,0.509067714214325
TennisTournament_right,id,0.5087026953697205
FootballLeagueSeason_left,title,0.5045755505561829
Galaxy_right,id,0.5032437443733215
Enzyme_right,id,0.5030778646469116
NationalFootballLeagueSeason_left,title,0.5017185211181641
SoccerTournament_right,title,0.5012057423591614
SoccerClubSeason_right,id,0.5004950165748596
NaturalEvent_right,id,0.5004950165748596
FootballMatch_right,id,0.4996426999568939
RugbyLeague_right,id,0.49891453981399536
SoccerLeague_right,title,0.49744266271591187
ArtificialSatellite_right,id,0.4955715537071228
SportsLeague_right,title,0.49457982182502747
SoccerTournament_left,title,0.49432072043418884
ClericalAdministrativeRegion_right,id,0.493205189704895
Tournament_right,title,0.4930562376976013
GivenName_right,id,0.49201500415802
Drug_right,id,0.49189502000808716
Race_right,id,0.49185895919799805
Legislature_right,id,0.49182504415512085
FootballLeagueSeason_right,id,0.4915516972541809
RailwayLine_right,id,0.4912479817867279
Magazine_right,id,0.49102193117141724
ShoppingMall_right,id,0.4907374680042267
Country_right,id,0.49055051803588867
SoccerTournament_right,id,0.49055051803588867
Museum_right,id,0.490469366312027
SoccerLeague_right,id,0.49019986391067505
Monarch_right,id,0.49019986391067505
Artwork_right,id,0.48989781737327576
BasketballTeam_right,id,0.4898768961429596
TennisTournament_left,id,0.4896533489227295
ShoppingMall_left,id,0.48961132764816284
Noble_right,id,0.4893512427806854
Hospital_right,id,0.4892733097076416
Case_right,id,0.4884752035140991
UnitOfWork_right,id,0.4884752035140991
MotorsportSeason_right,id,0.4882257580757141
Award_right,id,0.4879327118396759
Venue_right,id,0.4879327118396759
RugbyLeague_left,id,0.48639586567878723
Tournament_right,id,0.4857686161994934
Wrestler_right,id,0.4853002429008484
