candidate_table,candidate_column,similarity_score
PoliticalParty_right,title,0.6168079972267151
Legislature_right,title,0.5423405170440674
SoccerLeague_right,title,0.5261772871017456
Country_right,title,0.5207716226577759
EthnicGroup_right,title,0.5203758478164673
SoccerLeague_left,title,0.5157219171524048
Country_left,title,0.5151605606079102
EthnicGroup_left,title,0.5145058631896973
Legislature_left,title,0.5143165588378906
SportsLeague_right,title,0.5126767158508301
Wrestler_right,title,0.5078110694885254
TelevisionStation_left,title,0.5075439810752869
GivenName_right,title,0.5075255632400513
GivenName_left,title,0.5060656070709229
RugbyLeague_left,title,0.5058001279830933
TennisTournament_left,id,0.5057650804519653
Noble_right,id,0.5057435035705566
HistoricBuilding_right,id,0.5056514739990234
Museum_right,id,0.505611002445221
RailwayLine_right,id,0.5053962469100952
UnitOfWork_right,id,0.5053321719169617
Case_right,id,0.5053321719169617
Award_right,id,0.5051007866859436
Venue_right,id,0.5051007866859436
GovernmentAgency_left,title,0.5049059391021729
Drug_right,id,0.5048584938049316
RugbyLeague_left,id,0.5046229362487793
ShoppingMall_left,id,0.5044924020767212
SportFacility_right,id,0.5044520497322083
Magazine_right,title,0.5044196248054504
GivenName_right,id,0.5041910409927368
Song_right,id,0.5040625333786011
Galaxy_left,id,0.5037139654159546
RailwayLine_right,title,0.5036871433258057
FootballLeagueSeason_right,id,0.503598690032959
ShoppingMall_right,id,0.5035021901130676
Magazine_left,title,0.5034595727920532
Wrestler_right,id,0.5034221410751343
Tournament_right,id,0.5033106207847595
Country_right,id,0.5032172203063965
SoccerTournament_right,id,0.5032172203063965
Legislature_right,id,0.5030804872512817
SportsLeague_left,title,0.503040075302124
Hospital_right,id,0.502881646156311
BasketballTeam_right,id,0.5028358697891235
ArtificialSatellite_left,title,0.5026714205741882
Magazine_right,id,0.5025718212127686
Reptile_right,id,0.5024902820587158
Race_right,id,0.5024779438972473
MotorsportSeason_right,id,0.502392053604126
