candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,1000.448,1000448,1000.448
USA_cars_datasets,country,1000.448,1000448,1000.448
movie_metadata,country,1000.448,1000448,1000.448
us_companies,country,972.0,514188,972.0
us_companies_copy,country,972.0,18468,972.0
UKDebate,country,957.44,957440,957.44
cwurData,country,955.821,955821,955.821
MoviesOnStreamingPlatforms_updated,Country,945.152,945152,945.152
netflix_titles,country,945.152,945152,945.152
world-cities,country,944.229,944229,944.229
acquisitions,Country,772.5126436781609,672086,772.5126436781609
Word_University_Rank_2020,Country,724.054,724054,724.054
who_suicide_statistics,country,625.712,625712,625.712
edu,country,425.37,425370,425.37
whr2015,Country,239.63924050632912,37863,239.63924050632912
countries_data,CountryName,226.512,226512,226.512
gender_development,Country,189.7948717948718,37010,189.7948717948718
countries_of_the_world,Country,181.96035242290748,41305,181.96035242290748
World_countries_env_vars,Country,172.21399176954733,41848,172.21399176954733
countries_metadatacountries,CountryName,32.16599190283401,7945,32.16599190283401
directory,Country,30.456,30456,30.456
AdventureWorks2014_salesTerritory,Name,9.1,91,9.1
hfi_cc_2018,countries,8.359,8359,8.359
hfi_cc_2018,region,0.765,765,0.765
