candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,216.5286343612335,49152,216.5286343612335
USA_cars_datasets,country,216.5286343612335,49152,216.5286343612335
movie_metadata,country,216.5286343612335,49152,216.5286343612335
cwurData,country,165.9647577092511,37674,165.9647577092511
acquisitions,Country,139.18942731277534,31596,139.18942731277534
UKDebate,country,135.33039647577093,30720,135.33039647577093
MoviesOnStreamingPlatforms_updated,Country,121.79735682819383,27648,121.79735682819383
netflix_titles,country,121.79735682819383,27648,121.79735682819383
world-cities,country,121.6784140969163,27621,121.6784140969163
Word_University_Rank_2020,Country,101.59030837004406,23061,101.59030837004406
us_companies,country,100.20704845814979,22747,100.20704845814979
edu,country,76.29955947136564,17320,76.29955947136564
us_companies_copy,country,43.0,817,43.0
who_suicide_statistics,country,38.519823788546255,8744,38.519823788546255
countries_data,CountryName,27.80616740088106,6312,27.80616740088106
whr2015,Country,25.746835443037973,4068,25.746835443037973
gender_development,Country,24.07179487179487,4694,24.07179487179487
countries_of_the_world,Country,22.24229074889868,5049,22.24229074889868
World_countries_env_vars,Country,22.101321585903083,5017,22.101321585903083
countries_metadatacountries,CountryName,12.6431718061674,2870,12.6431718061674
hfi_cc_2018,countries,11.92511013215859,2707,11.92511013215859
fifa_ranking,country_full,4.066079295154185,923,4.066079295154185
AdventureWorks2014_CountryRegion,Name,1.5814977973568283,359,1.5814977973568283
world_country,Name,1.5814977973568283,359,1.5814977973568283
countries_and_continents,name,1.5418502202643172,350,1.5418502202643172
booking,city,1.0088105726872247,229,1.0088105726872247
