candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_and_continents,official_name_en,16.37759336099585,3947,16.37759336099585
countries_and_continents,official_name_fr,3.672199170124481,885,3.672199170124481
hfi_cc_2018,countries,3.5394190871369293,853,3.5394190871369293
fifa_ranking,country_full,3.04149377593361,733,3.04149377593361
countries_data,CountryName,2.788381742738589,672,2.788381742738589
Word_University_Rank_2020,Country,2.1618257261410787,521,2.1618257261410787
edu,country,1.2033195020746887,290,1.2033195020746887
who_suicide_statistics,country,1.1950207468879668,288,1.1950207468879668
countries_and_continents,name,0.9875518672199171,238,0.9875518672199171
AdventureWorks2014_CountryRegion,Name,0.9705882352941176,231,0.9705882352941176
world_country,Name,0.9581589958158996,229,0.9581589958158996
gender_development,Country,0.9384615384615385,183,0.9384615384615385
countries_of_the_world,Country,0.9383259911894273,213,0.9383259911894273
whr2015,Country,0.9240506329113924,146,0.9240506329113924
countries_metadatacountries,CountryName,0.921161825726141,222,0.921161825726141
World_countries_env_vars,Country,0.9045643153526971,218,0.9045643153526971
wikipedia-iso-country-codes,English_short_name_lower_case,0.7842323651452282,189,0.7842323651452282
