candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_and_continents,name,16.747899159663866,3986,16.747899159663866
world_country,Name,16.138655462184875,3841,16.138655462184875
AdventureWorks2014_CountryRegion,Name,15.932773109243698,3792,15.932773109243698
countries_data,CountryName,7.092436974789916,1688,7.092436974789916
AdventureWorks2014_salesTerritory,Name,5.8,58,5.8
countries_metadatacountries,CountryName,4.8277310924369745,1149,4.8277310924369745
who_suicide_statistics,country,4.302521008403361,1024,4.302521008403361
hfi_cc_2018,countries,3.8487394957983194,916,3.8487394957983194
Word_University_Rank_2020,Country,3.596638655462185,856,3.596638655462185
edu,country,3.327731092436975,792,3.327731092436975
language,Name,2.0,476,2.0
cwurData,country,1.8991596638655461,452,1.8991596638655461
whr2015,Country,1.8101265822784811,286,1.8101265822784811
gender_development,Country,1.6923076923076923,330,1.6923076923076923
world_country,LocalName,1.5924369747899159,379,1.5924369747899159
countries_of_the_world,Country,1.5814977973568283,359,1.5814977973568283
world_city,Name,1.5630252100840336,372,1.5630252100840336
World_countries_env_vars,Country,1.5546218487394958,370,1.5546218487394958
world-cities,name,1.0588235294117647,252,1.0588235294117647
AdventureWorks2014_stateprovince,Name,1.0165745856353592,184,1.0165745856353592
AdventureWorks2014_culture,Name,1.0,8,1.0
countries_and_continents,official_name_en,0.9705882352941176,231,0.9705882352941176
most_frequent_names,Name,0.9327731092436975,222,0.9327731092436975
fifa_ranking,country_full,0.7983193277310925,190,0.7983193277310925
