candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_data,CountryName,100.69635627530364,24872,100.69635627530364
countries_metadatacountries,CountryName,41.550607287449395,10263,41.550607287449395
UKDebate,country,33.16599190283401,8192,33.16599190283401
movies,country,33.16599190283401,8192,33.16599190283401
USA_cars_datasets,country,33.16599190283401,8192,33.16599190283401
movie_metadata,country,33.16599190283401,8192,33.16599190283401
edu,country,32.12955465587044,7936,32.12955465587044
cwurData,country,30.692307692307693,7581,30.692307692307693
Word_University_Rank_2020,Country,27.356275303643724,6757,27.356275303643724
acquisitions,Country,22.732793522267208,5615,22.732793522267208
us_companies,country,17.133603238866396,4232,17.133603238866396
MoviesOnStreamingPlatforms_updated,Country,16.582995951417004,4096,16.582995951417004
netflix_titles,country,16.582995951417004,4096,16.582995951417004
world-cities,country,16.5668016194332,4092,16.5668016194332
who_suicide_statistics,country,16.14574898785425,3988,16.14574898785425
whr2015,Country,15.259493670886076,2411,15.259493670886076
gender_development,Country,14.717948717948717,2870,14.717948717948717
countries_of_the_world,Country,12.6431718061674,2870,12.6431718061674
World_countries_env_vars,Country,11.954732510288066,2905,11.954732510288066
us_companies_copy,country,8.0,152,8.0
hfi_cc_2018,region,6.651821862348178,1643,6.651821862348178
AdventureWorks2014_CountryRegion,Name,4.8277310924369745,1149,4.8277310924369745
world_country,Name,4.7656903765690375,1139,4.7656903765690375
countries_and_continents,name,4.6923076923076925,1159,4.6923076923076925
fifa_ranking,country_full,3.736842105263158,923,3.736842105263158
directory,Country,3.0121457489878543,744,3.0121457489878543
AdventureWorks2014_salesTerritory,Name,0.9,9,0.9
booking,city,0.8582995951417004,212,0.8582995951417004
