candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,297.984,297984,297.984
USA_cars_datasets,country,297.984,297984,297.984
movie_metadata,country,297.984,297984,297.984
us_companies,country,264.0,139656,264.0
us_companies_copy,country,264.0,5016,264.0
acquisitions,Country,221.5494252873563,192748,221.5494252873563
cwurData,country,217.548,217548,217.548
UKDebate,country,193.536,193536,193.536
MoviesOnStreamingPlatforms_updated,Country,149.504,149504,149.504
netflix_titles,country,149.504,149504,149.504
world-cities,country,149.358,149358,149.358
Word_University_Rank_2020,Country,130.926,130926,130.926
whr2015,Country,97.22151898734177,15361,97.22151898734177
gender_development,Country,88.75384615384615,17307,88.75384615384615
countries_of_the_world,Country,82.36123348017621,18696,82.36123348017621
World_countries_env_vars,Country,77.40329218106996,18809,77.40329218106996
edu,country,65.736,65736,65.736
who_suicide_statistics,country,65.056,65056,65.056
countries_metadatacountries,CountryName,37.89068825910931,9359,37.89068825910931
countries_data,CountryName,23.512,23512,23.512
hfi_cc_2018,countries,11.493,11493,11.493
AdventureWorks2014_CountryRegion,Name,5.436974789915967,1294,5.436974789915967
world_country,Name,5.305439330543933,1268,5.305439330543933
countries_and_continents,name,4.947791164658635,1232,4.947791164658635
AdventureWorks2014_salesTerritory,Name,3.1,31,3.1
fifa_ranking,country_full,2.448,2448,2.448
affirmative_asylum,ContinentCountryofNationality,2.091743119266055,228,2.091743119266055
booking,city,2.0294759825327513,1859,2.0294759825327513
population_by_country_2020,CountryDependency,1.1063829787234043,260,1.1063829787234043
