candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_has_property,Arg0,1023.4751381215469,185249,1023.4751381215469
pte_bound,Arg3,464.8563535911602,84139,464.8563535911602
pte_six_ring,Arg0,445.76795580110496,80684,445.76795580110496
pte_atm,Arg4,441.21546961325964,79860,441.21546961325964
pte_ind,Arg0,393.89502762430936,71295,393.89502762430936
pte_methyl,Arg0,377.68508287292815,68361,377.68508287292815
pte_has_property,Arg2,366.5193370165746,66340,366.5193370165746
pte_non_ar_6c_ring,Arg0,364.8729281767956,66042,364.8729281767956
pte_bound_cnt,Arg0,339.88950276243094,61520,339.88950276243094
pte_atm_min_charge,Arg0,339.88950276243094,61520,339.88950276243094
pte_atm_max_charge,Arg0,339.88950276243094,61520,339.88950276243094
pte_atm_count,Arg0,339.88950276243094,61520,339.88950276243094
pte_ether,Arg0,335.58011049723757,60740,335.58011049723757
pte_ind,Arg1,231.76243093922653,41949,231.76243093922653
pte_ind,Arg2,182.68508287292818,33066,182.68508287292818
pte_sulfo,Arg0,181.0,4525,181.0
pte_phenol,Arg0,181.0,8869,181.0
pte_sulfide,Arg0,181.0,11222,181.0
pte_imine,Arg0,181.0,3077,181.0
pte_nitro,Arg0,181.0,8688,181.0
pte_non_ar_hetero_5_ring,Arg0,181.0,14118,181.0
pte_methoxy,Arg0,181.0,10860,181.0
pte_alcohol,Arg0,181.0,1448,181.0
pte_postestactive,Arg0,181.0,3620,181.0
pte_testactive_Neg,Arg0,181.0,7059,181.0
pte_testactive,Arg0,181.0,7059,181.0
pte_postestactive_neg,Arg0,181.0,7059,181.0
pte_amine,Arg0,181.0,32761,181.0
pte_ames,Arg0,181.0,25702,181.0
pte_five_ring,Arg0,181.0,13575,181.0
pte_non_ar_5c_ring,Arg0,181.0,5792,181.0
pte_active,Arg0,180.99382716049382,29321,180.99382716049382
pte_alkyl_halide,Arg0,180.89017341040463,31294,180.89017341040463
pte_ester,Arg0,180.87074829931973,26588,180.87074829931973
pte_ketone,Arg0,180.86713286713288,25864,180.86713286713288
pte_mutagenic,Arg0,180.85507246376812,24958,180.85507246376812
pte_non_ar_hetero_6_ring,Arg0,180.7816091954023,15728,180.7816091954023
pte_atm,Arg3,113.14917127071823,20480,113.14917127071823
