candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
hfi_cc_2018,countries,46.587,46587,46.587
whr2015,Country,15.056962025316455,2379,15.056962025316455
gender_development,Country,13.405128205128205,2614,13.405128205128205
countries_of_the_world,Country,11.502202643171806,2611,11.502202643171806
World_countries_env_vars,Country,10.88888888888889,2646,10.88888888888889
Word_University_Rank_2020,Country,8.047,8047,8.047
UKDebate,country,7.168,7168,7.168
movies,country,7.168,7168,7.168
MoviesOnStreamingPlatforms_updated,Country,7.168,7168,7.168
USA_cars_datasets,country,7.168,7168,7.168
netflix_titles,country,7.168,7168,7.168
movie_metadata,country,7.168,7168,7.168
world-cities,country,7.161,7161,7.161
cwurData,country,7.08,7080,7.08
us_companies,country,7.0,3703,7.0
us_companies_copy,country,7.0,133,7.0
edu,country,6.84,6840,6.84
who_suicide_statistics,country,5.568,5568,5.568
acquisitions,Country,5.482758620689655,4770,5.482758620689655
countries_metadatacountries,CountryName,5.117408906882591,1264,5.117408906882591
affirmative_asylum,ContinentCountryofNationality,5.08256880733945,554,5.08256880733945
countries_data,CountryName,4.88,4880,4.88
AdventureWorks2014_CountryRegion,Name,3.802521008403361,905,3.802521008403361
world_country,Name,3.6276150627615062,867,3.6276150627615062
countries_and_continents,official_name_en,3.6141078838174274,871,3.6141078838174274
population_by_country_2020,CountryDependency,3.5872340425531917,843,3.5872340425531917
countries_and_continents,name,3.570281124497992,889,3.570281124497992
fifa_ranking,country_full,3.342,3342,3.342
world_country,Region,1.5355648535564854,367,1.5355648535564854
countries_and_continents,official_name_fr,1.4564315352697095,351,1.4564315352697095
AdventureWorks2014_salesTerritory,Name,1.1,11,1.1
hfi_cc_2018,region,1.071,1071,1.071
world_country,LocalName,0.7866108786610879,188,0.7866108786610879
