candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
countries_metadatacountries,CountryName,165.20647773279353,40806,165.20647773279353
countries_data,CountryName,91.816,91816,91.816
whr2015,Country,55.79113924050633,8815,55.79113924050633
gender_development,Country,54.3948717948718,10607,54.3948717948718
countries_of_the_world,Country,46.63876651982379,10587,46.63876651982379
World_countries_env_vars,Country,44.218106995884774,10745,44.218106995884774
UKDebate,country,36.864,36864,36.864
movies,country,33.792,33792,33.792
USA_cars_datasets,country,33.792,33792,33.792
movie_metadata,country,33.792,33792,33.792
us_companies,country,33.0,17457,33.0
us_companies_copy,country,33.0,627,33.0
cwurData,country,29.751,29751,29.751
edu,country,29.734,29734,29.734
acquisitions,Country,26.29425287356322,22876,26.29425287356322
Word_University_Rank_2020,Country,23.763,23763,23.763
AdventureWorks2014_CountryRegion,Name,18.810924369747898,4477,18.810924369747898
world_country,Name,18.615062761506277,4449,18.615062761506277
countries_and_continents,name,18.136546184738958,4516,18.136546184738958
who_suicide_statistics,country,14.748,14748,14.748
MoviesOnStreamingPlatforms_updated,Country,14.336,14336,14.336
netflix_titles,country,14.336,14336,14.336
world-cities,country,14.322,14322,14.322
countries_metadatacountries,Region,9.948598130841122,2129,9.948598130841122
whr2015,Region,9.879746835443038,1561,9.879746835443038
hfi_cc_2018,region,9.398,9398,9.398
hfi_cc_2018,countries,5.273,5273,5.273
countries_of_the_world,Region,4.704845814977974,1068,4.704845814977974
fifa_ranking,country_full,4.1,4100,4.1
countries_and_continents,official_name_en,3.8174273858921164,920,3.8174273858921164
AdventureWorks2014_salesTerritory,Name,3.6,36,3.6
world_country,LocalName,3.422594142259414,818,3.422594142259414
world_country,Region,3.1589958158995817,755,3.1589958158995817
countries_and_continents,official_name_fr,1.7842323651452283,430,1.7842323651452283
affirmative_asylum,ContinentCountryofNationality,1.1376146788990826,124,1.1376146788990826
countries_and_continents,ISO4217-currency_country_name,1.0468085106382978,246,1.0468085106382978
booking,city,0.8820960698689956,808,0.8820960698689956
countries_metadatacountries,IncomeGroup,0.7242990654205608,155,0.7242990654205608
AdventureWorks2014_stateprovince,Name,0.7016574585635359,127,0.7016574585635359
