candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
UKDebate,country,1024.0,1024000,1024.0
movies,country,1024.0,1024000,1024.0
MoviesOnStreamingPlatforms_updated,Country,1024.0,1024000,1024.0
USA_cars_datasets,country,1024.0,1024000,1024.0
netflix_titles,country,1024.0,1024000,1024.0
movie_metadata,country,1024.0,1024000,1024.0
world-cities,country,1023.0,1023000,1023.0
us_companies,country,1000.0,529000,1000.0
us_companies_copy,country,1000.0,19000,1000.0
cwurData,country,912.0,912000,912.0
acquisitions,Country,782.7586206896551,681000,782.7586206896551
Word_University_Rank_2020,Country,645.0,645000,645.0
who_suicide_statistics,country,420.0,420000,420.0
edu,country,270.0,270000,270.0
whr2015,Country,189.873417721519,30000,189.873417721519
countries_data,CountryName,176.0,176000,176.0
gender_development,Country,148.71794871794873,29000,148.71794871794873
countries_of_the_world,Country,132.15859030837004,30000,132.15859030837004
World_countries_env_vars,Country,119.34156378600824,29000,119.34156378600824
countries_metadatacountries,CountryName,32.388663967611336,8000,32.388663967611336
