candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
movies,country,225.8051282051282,44032,225.8051282051282
USA_cars_datasets,country,225.8051282051282,44032,225.8051282051282
movie_metadata,country,225.8051282051282,44032,225.8051282051282
cwurData,country,172.5025641025641,33638,172.5025641025641
UKDebate,country,152.2871794871795,29696,152.2871794871795
acquisitions,Country,145.75384615384615,28422,145.75384615384615
MoviesOnStreamingPlatforms_updated,Country,120.77948717948718,23552,120.77948717948718
netflix_titles,country,120.77948717948718,23552,120.77948717948718
world-cities,country,120.66153846153846,23529,120.66153846153846
Word_University_Rank_2020,Country,106.84102564102564,20834,106.84102564102564
us_companies,country,103.08717948717948,20102,103.08717948717948
edu,country,83.38461538461539,16260,83.38461538461539
who_suicide_statistics,country,42.01025641025641,8192,42.01025641025641
us_companies_copy,country,38.0,722,38.0
countries_data,CountryName,31.138461538461538,6072,31.138461538461538
whr2015,Country,24.911392405063292,3936,24.911392405063292
countries_of_the_world,Country,24.07179487179487,4694,24.07179487179487
World_countries_env_vars,Country,24.03076923076923,4686,24.03076923076923
gender_development,Country,23.164102564102564,4517,23.164102564102564
countries_metadatacountries,CountryName,14.717948717948717,2870,14.717948717948717
hfi_cc_2018,countries,13.928205128205128,2716,13.928205128205128
hfi_cc_2018,region,6.220512820512821,1213,6.220512820512821
directory,Country,5.102564102564102,995,5.102564102564102
fifa_ranking,country_full,4.733333333333333,923,4.733333333333333
AdventureWorks2014_CountryRegion,Name,1.6923076923076923,330,1.6923076923076923
world_country,Name,1.676923076923077,327,1.676923076923077
countries_and_continents,name,1.6102564102564103,314,1.6102564102564103
world_country,Region,1.4564102564102563,284,1.4564102564102563
booking,city,1.1743589743589744,229,1.1743589743589744
countries_metadatacountries,Region,1.123076923076923,219,1.123076923076923
whr2015,Region,0.9430379746835443,149,0.9430379746835443
countries_and_continents,official_name_en,0.9384615384615385,183,0.9384615384615385
