candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_has_property,Arg0,1023.6473988439307,177091,1023.6473988439307
pte_atm,Arg4,519.4508670520231,89865,519.4508670520231
pte_six_ring,Arg0,445.8554913294798,77133,445.8554913294798
pte_bound,Arg3,412.3699421965318,71340,412.3699421965318
pte_ind,Arg0,393.8323699421965,68133,393.8323699421965
pte_methyl,Arg0,377.9421965317919,65384,377.9421965317919
pte_non_ar_6c_ring,Arg0,364.8554913294798,63120,364.8554913294798
pte_bound_cnt,Arg0,339.90751445086704,58804,339.90751445086704
pte_atm_min_charge,Arg0,339.90751445086704,58804,339.90751445086704
pte_atm_max_charge,Arg0,339.90751445086704,58804,339.90751445086704
pte_atm_count,Arg0,339.90751445086704,58804,339.90751445086704
pte_has_property,Arg2,339.7225433526012,58772,339.7225433526012
pte_ether,Arg0,335.97109826589593,58123,335.97109826589593
pte_ind,Arg1,234.49132947976878,40567,234.49132947976878
pte_ind,Arg2,227.1387283236994,39295,227.1387283236994
pte_amine,Arg0,180.89017341040463,31294,180.89017341040463
pte_sulfo,Arg0,173.0,4325,173.0
pte_sulfide,Arg0,173.0,10726,173.0
pte_alcohol,Arg0,173.0,1384,173.0
pte_postestactive,Arg0,173.0,3460,173.0
pte_testactive_Neg,Arg0,173.0,6747,173.0
pte_testactive,Arg0,173.0,6747,173.0
pte_postestactive_neg,Arg0,173.0,6747,173.0
pte_alkyl_halide,Arg0,173.0,29929,173.0
pte_non_ar_hetero_6_ring,Arg0,173.0,15051,173.0
pte_methoxy,Arg0,172.98333333333332,10379,172.98333333333332
pte_phenol,Arg0,172.9795918367347,8476,172.9795918367347
pte_ester,Arg0,172.9795918367347,25428,172.9795918367347
pte_non_ar_hetero_5_ring,Arg0,172.97435897435898,13492,172.97435897435898
pte_non_ar_5c_ring,Arg0,172.96875,5535,172.96875
pte_five_ring,Arg0,172.96,12972,172.96
pte_mutagenic,Arg0,172.95652173913044,23868,172.95652173913044
pte_ketone,Arg0,172.95104895104896,24732,172.95104895104896
pte_imine,Arg0,172.94117647058823,2940,172.94117647058823
pte_nitro,Arg0,172.9375,8301,172.9375
pte_ames,Arg0,172.92253521126761,24555,172.92253521126761
pte_active,Arg0,172.90123456790124,28010,172.90123456790124
