candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_has_property,Arg0,1023.3286713286714,146336,1023.3286713286714
pte_six_ring,Arg0,445.6713286713287,63731,445.6713286713287
pte_atm,Arg4,430.38461538461536,61545,430.38461538461536
pte_ind,Arg0,393.74825174825173,56306,393.74825174825173
pte_methyl,Arg0,377.7832167832168,54023,377.7832167832168
pte_non_ar_6c_ring,Arg0,364.72027972027973,52155,364.72027972027973
pte_bound_cnt,Arg0,339.8251748251748,48595,339.8251748251748
pte_atm_min_charge,Arg0,339.8251748251748,48595,339.8251748251748
pte_atm_max_charge,Arg0,339.8251748251748,48595,339.8251748251748
pte_atm_count,Arg0,339.8251748251748,48595,339.8251748251748
pte_ether,Arg0,335.7692307692308,48015,335.7692307692308
pte_bound,Arg3,311.46853146853147,44540,311.46853146853147
pte_amine,Arg0,180.86713286713288,25864,180.86713286713288
pte_alkyl_halide,Arg0,172.95104895104896,24732,172.95104895104896
pte_active,Arg0,161.87412587412587,23148,161.87412587412587
pte_ester,Arg0,146.93006993006992,21011,146.93006993006992
pte_sulfo,Arg0,143.0,3575,143.0
pte_sulfide,Arg0,143.0,8866,143.0
pte_alcohol,Arg0,143.0,1144,143.0
pte_postestactive,Arg0,143.0,2860,143.0
pte_testactive_Neg,Arg0,143.0,5577,143.0
pte_testactive,Arg0,143.0,5577,143.0
pte_postestactive_neg,Arg0,143.0,5577,143.0
pte_methoxy,Arg0,142.98333333333332,8579,142.98333333333332
pte_phenol,Arg0,142.9795918367347,7006,142.9795918367347
pte_non_ar_hetero_5_ring,Arg0,142.97435897435898,11152,142.97435897435898
pte_non_ar_5c_ring,Arg0,142.96875,4575,142.96875
pte_five_ring,Arg0,142.96,10722,142.96
pte_imine,Arg0,142.94117647058823,2430,142.94117647058823
pte_nitro,Arg0,142.9375,6861,142.9375
pte_ames,Arg0,142.92253521126761,20295,142.92253521126761
pte_non_ar_hetero_6_ring,Arg0,142.91954022988506,12434,142.91954022988506
pte_ketone,Arg0,142.9020979020979,20435,142.9020979020979
pte_mutagenic,Arg0,142.8913043478261,19719,142.8913043478261
