candidate_table,candidate_column,similarity_score
TennisTournament_right,title,0.7317704558372498
Tournament_left,title,0.6605446934700012
Tournament_right,title,0.631923258304596
MotorsportSeason_right,title,0.569269061088562
SoccerTournament_left,title,0.5691502094268799
FootballLeagueSeason_right,title,0.563840925693512
SoccerTournament_right,title,0.5603723526000977
MotorsportSeason_left,title,0.5578083395957947
FootballMatch_left,title,0.5490415692329407
SportsLeague_right,title,0.5450343489646912
SoccerClubSeason_right,title,0.5442358255386353
FootballLeagueSeason_left,title,0.543367326259613
RugbyLeague_left,title,0.5430294275283813
SoccerLeague_right,title,0.5425598621368408
NationalFootballLeagueSeason_left,title,0.5415392518043518
SoccerClubSeason_left,title,0.540845513343811
FootballMatch_right,title,0.5405578017234802
Race_right,title,0.537724494934082
RugbyLeague_right,title,0.5344154238700867
SoccerLeague_left,title,0.5305395722389221
SportsLeague_left,title,0.5257445573806763
PoliticalParty_left,id,0.5232805609703064
Device_left,id,0.5138882398605347
Magazine_left,id,0.5129292607307434
Race_left,title,0.5128619074821472
TelevisionStation_left,id,0.511161208152771
Galaxy_right,id,0.5095067024230957
Race_left,id,0.5082458257675171
SportFacility_left,id,0.507841169834137
NCAATeamSeason_left,title,0.5076048970222473
Election_left,id,0.5075337290763855
Award_right,title,0.5067696571350098
UnitOfWork_left,id,0.5045747756958008
Tournament_left,id,0.5038522481918335
Noble_right,id,0.5038449168205261
RailwayLine_left,id,0.5032830238342285
Award_left,title,0.5032817125320435
Country_left,id,0.502815306186676
TennisTournament_right,id,0.5025765895843506
Song_right,id,0.501889705657959
Enzyme_right,id,0.5017051696777344
SoccerTournament_left,id,0.5014384388923645
GovernmentAgency_right,id,0.5014325976371765
MemberOfParliament_right,id,0.5011847615242004
SoccerClubSeason_left,id,0.5009869933128357
Reptile_left,id,0.5009390711784363
PoliticalParty_right,id,0.5009300708770752
ChristianBishop_right,id,0.5009300708770752
SportsLeague_right,id,0.5009300708770752
Song_left,id,0.5007176399230957
