candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_non_ar_hetero_6_ring,Arg0,0.9081767201423645,7569,0.9081767201423645
pte_non_ar_hetero_5_ring,Arg0,0.9074453711509705,6786,0.9074453711509705
pte_alkyl_halide,Arg0,0.9068930745124817,15051,0.9068930745124817
pte_non_ar_5c_ring,Arg0,0.9062005281448364,2784,0.9062005281448364
pte_ester,Arg0,0.90482497215271,12789,0.90482497215271
pte_five_ring,Arg0,0.9039047360420227,6525,0.9039047360420227
pte_methyl,Arg0,0.9022343754768372,32886,0.9022343754768372
pte_sulfide,Arg0,0.9017210602760315,5394,0.9017210602760315
pte_mutagenic,Arg0,0.9010711908340454,12006,0.9010711908340454
pte_ether,Arg0,0.9009003043174744,29232,0.9009003043174744
pte_phenol,Arg0,0.9003347158432007,4263,0.9003347158432007
pte_ketone,Arg0,0.8997548818588257,12441,0.8997548818588257
pte_methoxy,Arg0,0.8991637229919434,5220,0.8991637229919434
pte_imine,Arg0,0.8983379602432251,1479,0.8983379602432251
pte_bound_cnt,Arg0,0.8980372548103333,29580,0.8980372548103333
pte_atm_min_charge,Arg0,0.8980372548103333,29580,0.8980372548103333
pte_atm_max_charge,Arg0,0.8980372548103333,29580,0.8980372548103333
pte_atm_count,Arg0,0.8980372548103333,29580,0.8980372548103333
pte_has_property,Arg0,0.897907018661499,89088,0.897907018661499
pte_six_ring,Arg0,0.8962644338607788,38802,0.8962644338607788
pte_testactive_Neg,Arg0,0.8961745500564575,3393,0.8961745500564575
pte_testactive,Arg0,0.8961745500564575,3393,0.8961745500564575
pte_postestactive_neg,Arg0,0.8961745500564575,3393,0.8961745500564575
pte_postestactive,Arg0,0.8953986763954163,1740,0.8953986763954163
pte_alcohol,Arg0,0.8938440680503845,696,0.8938440680503845
pte_non_ar_6c_ring,Arg0,0.8937510251998901,31755,0.8937510251998901
pte_active,Arg0,0.8925217986106873,14094,0.8925217986106873
pte_ind,Arg0,0.8924831748008728,34278,0.8924831748008728
pte_sulfo,Arg0,0.8920701146125793,2175,0.8920701146125793
pte_ames,Arg0,0.8910183310508728,12354,0.8910183310508728
pte_amine,Arg0,0.8898295760154724,15747,0.8898295760154724
pte_nitro,Arg0,0.8894727826118469,4176,0.8894727826118469
pte_ind,Arg1,0.6946216225624084,34278,0.6946216225624084
pte_atm,Arg4,0.6867057681083679,89088,0.6867057681083679
pte_ind,Arg2,0.6768555641174316,34278,0.6768555641174316
pte_has_property,Arg2,0.6681075096130371,89088,0.6681075096130371
pte_bound,Arg3,0.6639308929443359,89088,0.6639308929443359
pte_atm,Arg3,0.5996782779693604,89088,0.5996782779693604
pte_has_property,Arg1,0.5489629507064819,89088,0.5489629507064819
pte_bound,atomid2,0.4635230302810669,89088,0.4635230302810669
mutagenesis_bond,atom2id,0.46121418476104736,89088,0.46121418476104736
pte_bound,atomid1,0.4563255310058594,89088,0.4563255310058594
pte_atm_bound_count,atomid,0.4431409239768982,89088,0.4431409239768982
mutagenesis_atom,atomid,0.44211432337760925,89088,0.44211432337760925
pte_atm,atomid,0.4399724006652832,89088,0.4399724006652832
AdventureWorks2014_shift,ShiftID,0.42223507165908813,261,0.42223507165908813
top10s,nrgy,0.40619251132011414,52461,0.40619251132011414
AdventureWorks2014_vendor,ActiveFlag,0.4049835801124573,9048,0.4049835801124573
genes_genes,Motif,0.4037497043609619,89088,0.4037497043609619
student-mat,G2,0.40049198269844055,34365,0.40049198269844055
