candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_imine,Arg0,0.8953537344932556,816,0.8953537344932556
pte_alkyl_halide,Arg0,0.8932474255561829,8304,0.8932474255561829
pte_postestactive,Arg0,0.8931493759155273,960,0.8931493759155273
pte_non_ar_5c_ring,Arg0,0.8923757076263428,1536,0.8923757076263428
pte_testactive_Neg,Arg0,0.8921231627464294,1872,0.8921231627464294
pte_testactive,Arg0,0.8921231627464294,1872,0.8921231627464294
pte_postestactive_neg,Arg0,0.8921231627464294,1872,0.8921231627464294
pte_phenol,Arg0,0.8917905688285828,2352,0.8917905688285828
pte_alcohol,Arg0,0.891549289226532,384,0.891549289226532
pte_nitro,Arg0,0.8907135725021362,2304,0.8907135725021362
pte_five_ring,Arg0,0.8899482488632202,3600,0.8899482488632202
pte_non_ar_hetero_6_ring,Arg0,0.8894727826118469,4176,0.8894727826118469
pte_sulfide,Arg0,0.8892072439193726,2976,0.8892072439193726
pte_non_ar_hetero_5_ring,Arg0,0.8891499638557434,3744,0.8891499638557434
pte_mutagenic,Arg0,0.8889869451522827,6624,0.8889869451522827
pte_sulfo,Arg0,0.8886096477508545,1200,0.8886096477508545
pte_ester,Arg0,0.8884153366088867,7056,0.8884153366088867
pte_methyl,Arg0,0.888116180896759,18144,0.888116180896759
pte_ether,Arg0,0.8878302574157715,16128,0.8878302574157715
pte_methoxy,Arg0,0.8877724409103394,2880,0.8877724409103394
pte_has_property,Arg0,0.8874900341033936,49152,0.8874900341033936
pte_bound_cnt,Arg0,0.8873723149299622,16320,0.8873723149299622
pte_atm_min_charge,Arg0,0.8873723149299622,16320,0.8873723149299622
pte_atm_max_charge,Arg0,0.8873723149299622,16320,0.8873723149299622
pte_atm_count,Arg0,0.8873723149299622,16320,0.8873723149299622
pte_six_ring,Arg0,0.8863477110862732,21408,0.8863477110862732
pte_ind,Arg0,0.8863130807876587,18912,0.8863130807876587
pte_ketone,Arg0,0.8862154483795166,6864,0.8862154483795166
pte_non_ar_6c_ring,Arg0,0.8856618404388428,17520,0.8856618404388428
pte_ames,Arg0,0.8854090571403503,6816,0.8854090571403503
pte_active,Arg0,0.8840254545211792,7776,0.8840254545211792
pte_amine,Arg0,0.8836129903793335,8688,0.8836129903793335
pte_ind,Arg1,0.690743625164032,18912,0.690743625164032
pte_atm,Arg4,0.681108295917511,49152,0.681108295917511
pte_ind,Arg2,0.6756846308708191,18912,0.6756846308708191
pte_bound,Arg3,0.6734035015106201,49152,0.6734035015106201
pte_has_property,Arg2,0.6674346327781677,49152,0.6674346327781677
pte_atm,Arg3,0.6111156344413757,49152,0.6111156344413757
pte_has_property,Arg1,0.5454226732254028,49152,0.5454226732254028
mutagenesis_bond,atom2id,0.44181200861930847,49152,0.44181200861930847
pte_bound,atomid2,0.44033631682395935,49152,0.44033631682395935
pte_bound,atomid1,0.4374113082885742,49152,0.4374113082885742
mutagenesis_atom,atomid,0.42505550384521484,49152,0.42505550384521484
pte_atm_bound_count,atomid,0.4239168167114258,49152,0.4239168167114258
top10s,nrgy,0.423360675573349,28944,0.423360675573349
pte_atm,atomid,0.4199889004230499,49152,0.4199889004230499
AdventureWorks2014_shift,ShiftID,0.40743058919906616,144,0.40743058919906616
AdventureWorks2014_vendor,ActiveFlag,0.40342071652412415,4992,0.40342071652412415
ipums_la_98-small,sprule,0.39849433302879333,49152,0.39849433302879333
student-mat,G2,0.39841681718826294,18960,0.39841681718826294
