candidate_table,candidate_column,similarity_score,semantic_matches,semantic_density
pte_testactive_Neg,Arg0,0.9356898665428162,1521,0.9356898665428162
pte_testactive,Arg0,0.9356898665428162,1521,0.9356898665428162
pte_postestactive_neg,Arg0,0.9356898665428162,1521,0.9356898665428162
pte_postestactive,Arg0,0.9355989098548889,780,0.9355989098548889
pte_sulfo,Arg0,0.9151004552841187,975,0.9151004552841187
pte_sulfide,Arg0,0.9052465558052063,2418,0.9052465558052063
pte_phenol,Arg0,0.9032476544380188,1911,0.9032476544380188
pte_ether,Arg0,0.8972901105880737,13104,0.8972901105880737
pte_alkyl_halide,Arg0,0.8966225981712341,6747,0.8966225981712341
pte_non_ar_hetero_5_ring,Arg0,0.8961872458457947,3042,0.8961872458457947
pte_non_ar_hetero_6_ring,Arg0,0.8961745500564575,3393,0.8961745500564575
pte_imine,Arg0,0.8957076072692871,663,0.8957076072692871
pte_ester,Arg0,0.8952076435089111,5733,0.8952076435089111
pte_methyl,Arg0,0.8942248225212097,14742,0.8942248225212097
pte_five_ring,Arg0,0.8937728404998779,2925,0.8937728404998779
pte_methoxy,Arg0,0.8932675719261169,2340,0.8932675719261169
pte_bound_cnt,Arg0,0.8927976489067078,13260,0.8927976489067078
pte_atm_min_charge,Arg0,0.892797589302063,13260,0.892797589302063
pte_atm_max_charge,Arg0,0.892797589302063,13260,0.892797589302063
pte_atm_count,Arg0,0.892797589302063,13260,0.892797589302063
pte_mutagenic,Arg0,0.8926643133163452,5382,0.8926643133163452
pte_nitro,Arg0,0.8921232223510742,1872,0.8921232223510742
pte_non_ar_5c_ring,Arg0,0.8918706178665161,1248,0.8918706178665161
pte_ketone,Arg0,0.8913493156433105,5577,0.8913493156433105
pte_has_property,Arg0,0.8910488486289978,39936,0.8910488486289978
pte_six_ring,Arg0,0.8905060887336731,17394,0.8905060887336731
pte_non_ar_6c_ring,Arg0,0.8891781568527222,14235,0.8891781568527222
pte_ames,Arg0,0.8887645602226257,5538,0.8887645602226257
pte_ind,Arg0,0.8887268900871277,15366,0.8887268900871277
pte_alcohol,Arg0,0.8845334053039551,312,0.8845334053039551
pte_amine,Arg0,0.8837522864341736,7059,0.8837522864341736
pte_active,Arg0,0.8835207223892212,6318,0.8835207223892212
pte_ind,Arg1,0.6880751848220825,15366,0.6880751848220825
pte_atm,Arg4,0.674153745174408,39936,0.674153745174408
pte_ind,Arg2,0.6543081998825073,15366,0.6543081998825073
pte_has_property,Arg2,0.6525980830192566,39936,0.6525980830192566
pte_bound,Arg3,0.6502434015274048,39936,0.6502434015274048
pte_atm,Arg3,0.591568648815155,39936,0.591568648815155
pte_has_property,Arg1,0.5412805676460266,39936,0.5412805676460266
pte_bound,atomid1,0.4484867751598358,39936,0.4484867751598358
mutagenesis_bond,atom2id,0.4471968710422516,39936,0.4471968710422516
pte_bound,atomid2,0.44655922055244446,39936,0.44655922055244446
pte_atm_bound_count,atomid,0.44276857376098633,39936,0.44276857376098633
mutagenesis_atom,atomid,0.4373586177825928,39936,0.4373586177825928
pte_atm,atomid,0.43665000796318054,39936,0.43665000796318054
AdventureWorks2014_shift,ShiftID,0.4271790385246277,117,0.4271790385246277
AdventureWorks2014_vendor,ActiveFlag,0.3996738791465759,4056,0.3996738791465759
mutagenesis_bond,atom1id,0.39575543999671936,39936,0.39575543999671936
GoodReadsAwards,gid,0.39403295516967773,39936,0.39403295516967773
genes_genes,Motif,0.39318227767944336,39936,0.39318227767944336
