candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
ClericalAdministrativeRegion_left,title,0.8934857845306396,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee",roman catholic diocese of alexandria in louisiana↔roman catholic diocese of alexandria in louisiana(1.00) | roman catholic diocese of chilaw↔roman catholic diocese of chilaw(1.00) | roman catholic diocese of menevia↔roman catholic diocese of menevia(1.00) | roman catholic diocese of vicenza↔roman catholic diocese of vicenza(1.00) | roman catholic diocese of kielce↔roman catholic diocese of kielce(1.00) | episcopal diocese of hawaii↔episcopal diocese of hawaii(1.00) | roman catholic diocese of buga↔roman catholic diocese of buga(1.00) | roman catholic diocese of girardota↔roman catholic diocese of girardota(1.00) | roman catholic archdiocese of nassau↔roman catholic archdiocese of nassau(1.00) | diocese of keewatin↔diocese of keewatin(1.00),200
ClericalAdministrativeRegion_right,title,0.8579457402229309,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Latin Patriarchate of Jerusalem, Baptist Union of Australia, Diocese of New Westminster, Roman Catholic Diocese of Sankt Gallen, Diocese of Gibraltar in Europe",roman catholic diocese of bathurst (canada)↔roman catholic diocese of bathurst in canada(0.99) | apostolic vicariate of northern arabia↔apostolic vicariate of southern arabia(0.98) | roman catholic diocese of coimbatore↔diocese of coimbatore(0.98) | roman catholic archdiocese of baghdad↔latin catholic archdiocese of baghdad(0.98) | diocese of eastern newfoundland and labrador↔anglican diocese of eastern newfoundland and labrador(0.98) | roman catholic diocese of toamasina↔roman catholic archdiocese of toamasina(0.98) | diocese of central newfoundland↔anglican diocese of central newfoundland(0.98) | diocese of roskilde (roman-catholic)↔roman catholic diocese of roskilde(0.98) | apostolic vicariate of el beni↔roman catholic apostolic vicariate of el beni(0.98) | roman catholic diocese of dodoma↔roman catholic archdiocese of dodoma(0.97),190
HistoricBuilding_right,title,0.6196061968803406,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Waltham Abbey (abbey), Ãglise de la Madeleine, Westminster Central Hall, Mary, Queen of the World Cathedral, St. Patrick's Cathedral (Manhattan)","syro-malabar catholic diocese of belthangady↔st. george syro-malabar catholic forane church, edappally(0.84) | syro-malabar catholic diocese of kothamangalam↔st. thomas syro-malabar catholic church, malayattoor(0.83) | roman catholic diocese of leeds↔leeds parish church(0.82) | diocese of aarhus↔st. paul's church, aarhus(0.81) | roman catholic archdiocese of semarang↔holy rosary cathedral, semarang(0.80) | episcopal diocese of georgia↔st. bartholomew's episcopal church (atlanta, georgia)(0.80) | roman catholic diocese of florida↔holy name of jesus catholic church (indialantic, florida)(0.80) | diocese of copenhagen↔christ church, copenhagen(0.80) | roman catholic diocese of sumbawanga↔our lady of most holy rosary parish church (makinabang)(0.80) | roman catholic diocese of dubrovnik↔church of the holy annunciation, dubrovnik(0.80)",200
Legislature_right,title,0.5283501148223877,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting",roman catholic archdiocese of monaco↔national council of monaco(0.78) | eparchy of bratislava↔national council of the slovak republic(0.75) | madhya kerala diocese↔chavakacheri divisional council(0.73) | roman catholic diocese of coimbatore↔coimbatore municipal corporation(0.71) | military ordinariate of kenya↔national assembly of kenya(0.71) | eparchy of slavonia↔soviet of the republic(0.70) | roman catholic archdiocese of luxembourg↔chamber of deputies of luxembourg(0.70) | roman catholic archdiocese of vienna↔federal council of austria(0.69) | diocese of eastern newfoundland and labrador↔general assembly of newfoundland and labrador(0.68) | eparchy of srem↔supreme council (transnistria)(0.68),200
HistoricBuilding_left,title,0.5164743661880493,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Shaolin Monastery, Abbey of Saint Gall, Westminster Abbey, Dunfermline Abbey, Notre Dame de Paris","episcopal diocese of springfield↔our lady of the rosary parish, springfield(0.86) | ukrainian catholic archeparchy of lviv↔st. george's cathedral, lviv(0.83) | diocese of derby↔st. michael the archangel parish, derby(0.83) | episcopal diocese of indianapolis↔indianapolis baptist temple(0.82) | roman catholic archdiocese of cebu↔central united methodist church (manila)(0.80) | anglican diocese of toronto↔calvin presbyterian church (toronto)(0.79) | roman catholic archdiocese of hartford↔st. augustine parish (hartford, connecticut)(0.79) | roman catholic diocese of macau↔st. dominic's church, macau(0.79) | moldovan orthodox church↔holy innocents' orthodox church(0.79) | roman catholic archdiocese of antequera, oaxaca↔church of san bernardo, mexico city(0.78)",200
ChristianBishop_right,title,0.5154035091400146,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Ealdred (archbishop of York), Saint Matthew, Bartholomew I of Constantinople, Pandulf Verraccio, William Courtenay","roman catholic archdiocese of nassau↔bishop of nassau(0.87) | diocese of newcastle↔bishop of newcastle, australia(0.83) | roman catholic archdiocese of cardiff↔john ward (archbishop of cardiff)(0.82) | anglican diocese of melbourne↔thomas carr (archbishop of melbourne)(0.80) | anglican bishop in jerusalem↔william daniel (archbishop)(0.79) | diocese of chichester↔david bentley (bishop of gloucester)(0.79) | roman catholic archdiocese of st andrews and edinburgh↔james smith (archbishop of st andrews and edinburgh)(0.79) | anglican diocese of portsmouth↔john king (bishop of portsmouth)(0.78) | diocese of london↔thomas walsh (vicar apostolic of the london district)(0.78) | roman catholic archdiocese of ottawa↔peter coffin (anglican bishop of ottawa)(0.77)",200
Legislature_left,title,0.49407562613487244,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Bundestag, Council of the European Union, European Parliament, House of Lords, House of Commons of the United Kingdom",military ordinariate of lithuania↔supreme soviet of the lithuanian ssr(0.77) | eparchy of bratislava↔national council (slovakia)(0.76) | virginia synod↔virginia general assembly(0.75) | roman catholic archdiocese of bologna↔pontifical commission for vatican city state(0.75) | ethiopian catholic archeparchy of addis abeba↔crown council of ethiopia(0.74) | roman catholic archdiocese of monaco↔national council (monaco)(0.74) | roman catholic archdiocese of bucharest↔general council of bucharest(0.74) | eparchy of slavonia↔council of the republic of belarus(0.73) | diocese of derby↔derby city council(0.72) | navajoland area mission↔navajo nation council(0.72),200
Hospital_right,title,0.4819623827934265,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Barts and The London NHS Trust, Uniklinikum Aachen, Moorfields Eye Hospital, The Hospital for Sick Children, Princess Margaret Hospital (Toronto)","australian baptist ministries↔integris bass baptist health center(0.66) | diocese of chester↔countess of chester hospital(0.64) | episcopal diocese of springfield↔mercy medical center (springfield)(0.62) | archeparchy of haifa and the holy land↔medical center of the galilee(0.62) | roman catholic diocese of garissa↔our lady of lourdes hospital, drogheda(0.62) | roman catholic archdiocese of strasbourg↔uniklinikum aachen(0.62) | roman catholic diocese of hongdong↔hong kong sanatorium & hospital(0.61) | roman catholic diocese of wagga wagga↔wagga wagga rural referral hospital(0.61) | roman catholic diocese of providence↔providence care(0.61) | madhya kerala diocese↔tamil nadu government multi super speciality hospital(0.60)",200
Country_right,title,0.4739611744880676,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria","roman catholic diocese of mainz↔archbishopric of mainz(0.92) | roman catholic archdiocese of strasbourg↔prince-bishopric of strasbourg(0.85) | military ordinariate of poland↔german military administration in occupied poland(0.79) | military ordinariate of belgium↔general government of belgium(0.77) | military ordinariate of kenya↔british kenya(0.75) | roman catholic diocese of haarlem-amsterdam↔episcopal principality of utrecht(0.73) | roman catholic archdiocese of nassau↔nassau (state)(0.71) | eparchy of slavonia↔belarusian central council(0.71) | roman catholic archdiocese of luxembourg↔county, duchy and grand duchy of luxembourg(0.71) | apostolic exarchate of serbia and montenegro↔grand principality of serbia(0.71)",200
Noble_right,title,0.47033482789993286,"Roman Catholic Archdiocese of Tours, Roman Catholic Archdiocese of Quebec, Latin Patriarch of Jerusalem, Roman Catholic Archdiocese of New York, Roman Catholic Archdiocese of Milwaukee","Humbert I, Count of Savoy, Humbert II, Count of Savoy, Humbert III, Count of Savoy, Thomas, Count of Savoy, William Marshal, 1st Earl of Pembroke (2nd Creation)","roman catholic archdiocese of venice↔giovanni visconti (archbishop of milan)(0.73) | patriarchate of karlovci↔braslav, duke of lower pannonia(0.71) | roman catholic archdiocese of nassau↔john vii, count of nassau(0.68) | diocese of qu'appelle↔hugh of chalon (bishop of auxerre)(0.68) | anglican bishop in jerusalem↔philip of cleves (bishop)(0.68) | apostolic vicariate of northern germany↔wolfgang wilhelm, count palatine of neuburg(0.65) | apostolic exarchate of serbia and montenegro↔jobst nikolaus i, count of hohenzollern(0.64) | roman catholic archdiocese of bologna↔giovanni visconti (cardinal)(0.63) | diocese of derby↔margaret clifford, countess of derby(0.63) | roman catholic archdiocese of luxembourg↔peter i of luxembourg(0.63)",200
