candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
Monarch_left,title,0.8507971167564392,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","na'od↔na'od(1.00) | wihtred of kent↔wihtred of kent(1.00) | sena and guttika↔sena and guttika(1.00) | ahab↔ahab(1.00) | sitdjehuti↔sitdjehuti(1.00) | vologases i of parthia↔vologases i of parthia(1.00) | sas of moldavia↔sas of moldavia(1.00) | tairrdelbach ua conchobair↔tairrdelbach ua conchobair(1.00) | mircea iii dracul↔mircea iii dracul(1.00) | murdoch stewart, duke of albany↔murdoch stewart, duke of albany(1.00)",200
Monarch_right,title,0.8045814633369446,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great","yusuf ii, almohad caliph↔yusuf ii, almohad caliph(1.00) | 'izz al-dawla↔izz al-dawla(0.99) | 'imad al-dawla↔imad al-dawla(0.99) | artabanus v (of parthia)↔artabanus v of parthia(0.98) | berenice i of egypt↔berenice ii of egypt(0.98) | maravarman rajasimha ii↔maravarman rajasimha iii(0.98) | yahya ibn al-qassim↔yahya ibn al-qasim(0.98) | al qasim guennoun↔al-qasim guennoun(0.98) | mohammed khodabanda↔mohammad khodabanda(0.98) | ahmad ibn ibrihim al-ghazi↔ahmad ibn ibrahim al-ghazi(0.98)",200
GivenName_right,title,0.6395348906517029,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",abd al-aziz of mogadishu↔abd al-aziz(0.88) | abdallah al-ghalib↔abd al-rahman(0.84) | leontia↔leonie(0.84) | jehu↔jahsh(0.82) | alexandru coconul↔alexandru(0.82) | jochi↔junichi(0.81) | tewfik pasha↔tawfik(0.78) | ljudevit posavski↔ljubica(0.77) | zoilos i↔zvonimir(0.77) | yuri dolgorukiy↔dobroslav(0.77),154
Country_right,title,0.6131619215011597,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria",qalhata↔qara khitai(0.86) | nakhtneith↔nakhchivan(0.85) | mubarak ali khan (nawab of bengal)↔nawabs of bengal & murshidabad(0.83) | zhu of xia↔xia dynasty(0.82) | tuda mengu↔tuyuhun(0.81) | kujula kadphises↔kartl-kakheti(0.79) | abas i of armenia↔first republic of armenia(0.79) | justinian ii↔byzantium under the justinian dynasty(0.79) | alauddin riayat shah of malacca↔malacca sultanate(0.79) | jehu↔jeongan(0.78),200
Noble_right,title,0.5963484644889832,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Humbert I, Count of Savoy, Humbert II, Count of Savoy, Humbert III, Count of Savoy, Thomas, Count of Savoy, William Marshal, 1st Earl of Pembroke (2nd Creation)","ahmad ibn ali↔sharif ibn ali(0.96) | saadat ali khan ii↔saadatullah khan ii(0.95) | ahmad ali khan↔anwaruddin khan(0.91) | habibullah khan↔hafiz rahmat khan(0.90) | ali murad khan↔ali khan asaf jah ii(0.89) | mohammad azam khan↔muhammad ali khan wallajah(0.87) | zain-ud-din ali khan↔qamar-ud-din khan, asaf jah i(0.87) | sultanah kalsom binti abdullah↔prince abdulaziz bin talal bin abdulaziz al saud(0.85) | zhu of xia↔kong jia of xia(0.85) | hasan sultan↔kara mahmud pasha(0.85)",200
ChristianBishop_right,title,0.5856824517250061,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Ealdred (archbishop of York), Saint Matthew, Bartholomew I of Constantinople, Pandulf Verraccio, William Courtenay",justinian i↔patriarch justinian of romania(0.84) | demetrios palaiologos↔demetrios (kantzavelos)(0.83) | constantine iii (byzantine emperor)↔gabriel iii of constantinople(0.82) | abu taghlib↔yaqob abuna(0.82) | jovan vladimir↔serge konovalov(0.81) | antiochus vi dionysus↔dionysius i of constantinople(0.81) | john iii of trebizond↔john ii of the sedre(0.80) | constantine xi palaiologos↔joannicius ii of constantinople(0.80) | alan of galloway↔alexander gordon (bishop of galloway)(0.80) | theophilos (emperor)↔theoleptus i of constantinople(0.79),200
BasketballTeam_right,title,0.5749300122261047,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United","abu al-rabi sulayman↔al riyadi amman(0.80) | ljudevit posavski↔kk slavonski brod(0.80) | jayanta mongkol↔pelita jaya energi mega persada(0.76) | malek jahan khanom, mahd-e olia↔muba hangtuah sumatera selatan(0.76) | yasovarman i↔bc yenisey krasnoyarsk(0.75) | demetrios palaiologos↔pallacanestro don bosco livorno(0.75) | shaka kushan↔kk krka(0.75) | apollodotus i↔ionikos nikaias bc(0.74) | agrippa menenius lanatus (consul 503 bc)↔ionikos lamias bc(0.73) | andronikos ii palaiologos↔as ionikos neas filadelfeias bc(0.73)",166
GivenName_left,title,0.5604992508888245,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Adrian, Alexander, Anastasius, Alexius, Alexandra",solomon↔solomon (name)(0.96) | david↔david (name)(0.95) | dagobert ii↔dagobert(0.92) | lucius verus↔lucius(0.90) | constantine vi↔constantine (name)(0.90) | hasan sultan↔sultan hamid sultan(0.89) | justin ii↔justin (name)(0.88) | basil ii↔basil (name)(0.88) | yahya karawi↔yahya (name)(0.87) | suleiman i of persia↔suleiman(0.86),200
Noble_left,title,0.5566829442977905,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Afonso de Albuquerque, Cesare Borgia, Francesco I Sforza, George Frederick, Margrave of Brandenburg-Ansbach, Isabella d'Este","floris iv, count of holland↔floris ii, count of holland(0.98) | mirza shah abbas↔mirza shah mahmud(0.95) | yusef of morocco↔yazid of morocco(0.91) | mubarak ali khan (nawab of bengal)↔dost mohammad khan, nawab of bhopal(0.88) | sultanah kalsom binti abdullah↔turki bin abdullah bin muhammad(0.88) | jehu↔jamukha(0.86) | alexander og macdonald, lord of islay↔alexander of islay, earl of ross(0.85) | jovan vladimir↔vladislav jonima(0.85) | theodoric i↔theodoric i, margrave of lusatia(0.85) | indravarman ii↔ishanavarman ii(0.84)",200
ChristianBishop_left,title,0.5560836791992188,"Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos","Ambrose, Ealdred (bishop), Absalon, Augustine of Hippo, Antipope John XXIII",liuvigild↔liudhard(0.89) | mirza salim↔salim ghazal(0.86) | demetrius i soter↔demetrius i qadi(0.86) | myles↔myles coverdale(0.81) | arrigo della rocca↔paulino reale chirina(0.80) | boris i of bulgaria↔joseph i of bulgaria(0.80) | muirchertach mac lochlainn↔aodh mac cathmhaoil(0.80) | basil ii↔basil of ostrog(0.80) | eormenred of kent↔honorius of kent(0.79) | george william albert hendy↔george edward haynsworth(0.79),200
