candidate_table,candidate_column,similarity_score
Device_right,title,0.5338706970214844
ArtificialSatellite_left,title,0.483413964509964
BasketballTeam_left,title,0.47392040491104126
Drug_left,title,0.4735279381275177
TelevisionStation_left,title,0.4641747772693634
RailwayLine_left,title,0.46282267570495605
Galaxy_left,title,0.45852240920066833
SportsLeague_left,title,0.45805373787879944
Wrestler_left,title,0.4577986001968384
Drug_right,title,0.4570602774620056
GovernmentAgency_left,title,0.4564046859741211
Magazine_right,title,0.4561885595321655
Wrestler_right,title,0.45522981882095337
TelevisionStation_right,title,0.4544532895088196
RailwayLine_right,title,0.4544481933116913
Magazine_left,title,0.4535592794418335
Reptile_left,title,0.4528942406177521
Museum_left,title,0.4521733224391937
Song_left,title,0.45111170411109924
ArtificialSatellite_right,title,0.45061618089675903
SportFacility_left,title,0.4496307075023651
Tournament_left,title,0.44948282837867737
Stadium_left,title,0.4490162432193756
RugbyLeague_left,title,0.4482404887676239
GivenName_left,title,0.4473763704299927
Race_left,title,0.44636693596839905
Venue_left,title,0.4460512399673462
BasketballTeam_right,title,0.44603702425956726
HistoricBuilding_right,id,0.44529733061790466
ClericalAdministrativeRegion_left,id,0.44512471556663513
SoccerClubSeason_left,id,0.4450431764125824
Reptile_right,title,0.4449111819267273
GivenName_left,id,0.44477325677871704
EthnicGroup_right,id,0.4446476995944977
Case_right,id,0.44462722539901733
UnitOfWork_right,id,0.44462722539901733
NaturalEvent_left,id,0.4446249008178711
Wrestler_right,id,0.44453006982803345
Tournament_right,id,0.44444239139556885
Amphibian_right,id,0.44435811042785645
Noble_right,id,0.44430240988731384
GivenName_right,id,0.4442788362503052
Drug_right,id,0.4442755877971649
Venue_right,id,0.44426000118255615
Award_right,id,0.44426000118255615
EthnicGroup_left,title,0.44423699378967285
TelevisionStation_right,id,0.44408220052719116
NationalFootballLeagueSeason_left,id,0.4439742863178253
ChristianBishop_right,id,0.443938285112381
PoliticalParty_right,id,0.443938285112381
