candidate_table,candidate_column,similarity_score
Election_left,title,0.533360481262207
Election_right,title,0.532101571559906
Legislature_right,title,0.4341108500957489
Legislature_left,title,0.43050360679626465
GovernmentAgency_left,title,0.41823306679725647
PoliticalParty_left,title,0.41398724913597107
PoliticalParty_right,title,0.41375231742858887
GovernmentAgency_right,title,0.4078522026538849
Country_left,title,0.3880423903465271
FootballLeagueSeason_left,title,0.382639616727829
MemberOfParliament_right,title,0.38223713636398315
FootballLeagueSeason_right,title,0.37850677967071533
SoccerLeague_left,title,0.37768489122390747
Artwork_left,title,0.3773857355117798
TelevisionStation_left,title,0.37440961599349976
Country_right,title,0.37429627776145935
Case_left,title,0.3716934323310852
UnitOfWork_left,title,0.37136897444725037
UnitOfWork_right,title,0.37081673741340637
Case_right,title,0.37081673741340637
RugbyLeague_left,title,0.36990121006965637
Tournament_left,title,0.3694439232349396
NationalFootballLeagueSeason_left,title,0.3684828281402588
MemberOfParliament_left,title,0.36830323934555054
BasketballTeam_left,title,0.3682345747947693
EthnicGroup_right,title,0.367712140083313
SportsLeague_left,title,0.3654879927635193
Monarch_left,id,0.3653434216976166
ChristianBishop_right,title,0.3643920123577118
RailwayLine_left,title,0.36380988359451294
MotorsportSeason_left,title,0.36347270011901855
Race_left,title,0.36344122886657715
NationalFootballLeagueSeason_left,id,0.36226221919059753
Country_left,id,0.36223694682121277
Wrestler_left,title,0.3620140850543976
SoccerTournament_left,id,0.3619818389415741
Race_left,id,0.36127376556396484
FootballMatch_left,title,0.36118197441101074
ChristianBishop_left,title,0.3610381782054901
SportsLeague_right,title,0.36017200350761414
Wrestler_right,title,0.3601568639278412
Magazine_left,id,0.35994207859039307
TelevisionStation_right,title,0.3598848879337311
TennisTournament_left,title,0.35982903838157654
Song_left,title,0.3597855269908905
UnitOfWork_left,id,0.35948511958122253
Wrestler_left,id,0.35864850878715515
ClericalAdministrativeRegion_left,id,0.35827937722206116
Hospital_left,id,0.3581385016441345
SportFacility_left,title,0.35766157507896423
