candidate_table,candidate_column,similarity_score
UnitOfWork_right,title,0.5329371690750122
Case_right,title,0.5329371690750122
Case_left,title,0.522779107093811
UnitOfWork_left,title,0.5215019583702087
ChristianBishop_left,title,0.4388953149318695
GovernmentAgency_left,title,0.43163979053497314
GovernmentAgency_right,title,0.43040820956230164
Legislature_left,title,0.4191845953464508
Election_right,title,0.4157153069972992
ChristianBishop_right,title,0.41473469138145447
Artwork_left,title,0.4131160378456116
Election_left,title,0.4104478359222412
MemberOfParliament_right,title,0.40264955163002014
MemberOfParliament_left,title,0.40254977345466614
PoliticalParty_left,title,0.4017644226551056
Wrestler_right,title,0.40099647641181946
Wrestler_left,title,0.40033265948295593
Magazine_left,title,0.39881080389022827
PoliticalParty_right,title,0.3972642123699188
Song_left,title,0.3953140676021576
TelevisionStation_left,title,0.39423438906669617
Monarch_right,title,0.39349910616874695
Award_left,title,0.3919712007045746
SportFacility_left,title,0.39155611395835876
Race_right,title,0.3914796710014343
Country_left,title,0.3914635181427002
GivenName_left,title,0.3913276791572571
Tournament_left,title,0.39124301075935364
Race_left,title,0.3909229338169098
Museum_left,title,0.39083120226860046
RailwayLine_left,title,0.38984957337379456
Stadium_left,title,0.3864656090736389
Magazine_right,title,0.38520094752311707
BasketballTeam_left,title,0.38467955589294434
SportsLeague_left,title,0.38217294216156006
Song_right,title,0.38165509700775146
Monarch_left,title,0.3797774016857147
Drug_right,title,0.37975287437438965
RugbyLeague_left,title,0.37868592143058777
Award_right,title,0.37864387035369873
Hospital_left,title,0.37783050537109375
Country_right,title,0.37756767868995667
Venue_left,title,0.37660694122314453
Legislature_right,title,0.37547028064727783
TelevisionStation_right,title,0.37464845180511475
SportFacility_right,title,0.37316811084747314
Tournament_right,title,0.3726310431957245
Device_right,title,0.3721815347671509
Noble_left,title,0.37175703048706055
NationalFootballLeagueSeason_left,title,0.37112176418304443
