candidate_table,candidate_column,similarity_score
Monarch_right,title,0.5540558993816376
GivenName_left,title,0.5008500814437866
Country_right,title,0.4950719028711319
GivenName_right,title,0.4932090491056442
EthnicGroup_right,title,0.4890366792678833
ChristianBishop_right,title,0.4874796122312546
Noble_left,title,0.4824797660112381
Noble_right,title,0.48132722079753876
Wrestler_right,title,0.4810972511768341
EthnicGroup_left,title,0.4810548722743988
Country_left,title,0.479371041059494
ChristianBishop_left,title,0.4790191501379013
Amphibian_left,title,0.47673308849334717
Reptile_right,title,0.47609609365463257
Wrestler_left,title,0.47605542838573456
Amphibian_right,title,0.47307465970516205
Reptile_left,title,0.47159482538700104
MemberOfParliament_left,title,0.467043474316597
Drug_right,title,0.46532192826271057
MemberOfParliament_right,title,0.46086837351322174
BasketballTeam_right,title,0.46043089032173157
BasketballTeam_left,title,0.4598957449197769
HistoricBuilding_left,title,0.45934832096099854
ArtificialSatellite_left,title,0.458302766084671
Enzyme_left,title,0.4575044810771942
Song_left,title,0.4574134200811386
Race_right,title,0.4567517191171646
Artwork_right,title,0.45662936568260193
Magazine_right,title,0.4562193900346756
PoliticalParty_left,title,0.45571549236774445
Drug_left,title,0.4553295820951462
Device_right,title,0.45522962510585785
Legislature_left,title,0.45506465435028076
PoliticalParty_right,title,0.45435038208961487
RailwayLine_left,title,0.4541070759296417
Museum_right,title,0.45387545228004456
TelevisionStation_right,title,0.4533224105834961
TelevisionStation_left,title,0.4518375098705292
Magazine_left,title,0.4517166316509247
RailwayLine_right,title,0.45111866295337677
Legislature_right,title,0.4507245868444443
ArtificialSatellite_right,title,0.44900576770305634
Artwork_left,title,0.4487953782081604
SoccerLeague_left,title,0.4484865069389343
Race_left,title,0.44839033484458923
SportsLeague_left,title,0.44756118953227997
Galaxy_left,title,0.447418212890625
ClericalAdministrativeRegion_left,title,0.447407990694046
ShoppingMall_right,title,0.4463518112897873
Device_left,title,0.44574587047100067
