candidate_table,candidate_column,similarity_score
ArtificialSatellite_right,title,0.5867403745651245
RailwayLine_left,title,0.5085423588752747
Galaxy_left,title,0.5044530034065247
GivenName_right,id,0.5037196278572083
Drug_right,id,0.503625214099884
ShoppingMall_right,id,0.5033743381500244
Legislature_right,id,0.5030776858329773
Race_right,id,0.5028984546661377
Museum_right,id,0.5027409195899963
RailwayLine_right,id,0.5026916265487671
Hospital_right,id,0.5025984644889832
FootballLeagueSeason_right,id,0.5024356842041016
ClericalAdministrativeRegion_right,id,0.5024168491363525
Country_right,id,0.5023717284202576
SoccerTournament_right,id,0.5023717284202576
ShoppingMall_left,id,0.5023643970489502
BasketballTeam_right,id,0.5023636817932129
Magazine_right,id,0.5022878646850586
SoccerLeague_right,id,0.502270519733429
Monarch_right,id,0.502270519733429
Artwork_right,id,0.5021911859512329
TennisTournament_left,id,0.5019366145133972
Noble_right,id,0.5012055039405823
Device_right,title,0.500848650932312
Case_right,id,0.5007541179656982
UnitOfWork_right,id,0.5007541179656982
Award_right,id,0.5006885528564453
Venue_right,id,0.5006885528564453
TelevisionStation_right,title,0.5002455711364746
RugbyLeague_left,id,0.5001214742660522
MotorsportSeason_right,id,0.4995599091053009
Wrestler_right,id,0.49952203035354614
Tournament_right,id,0.49950337409973145
Song_right,id,0.4990479350090027
SportsLeague_right,id,0.4981924295425415
ChristianBishop_right,id,0.4980243742465973
PoliticalParty_right,id,0.4980243742465973
MemberOfParliament_right,id,0.49729815125465393
HistoricBuilding_right,id,0.49717485904693604
Device_left,title,0.4966335594654083
SportFacility_right,id,0.4952002167701721
SoccerClubSeason_left,id,0.49440866708755493
Reptile_left,id,0.4941655993461609
NaturalEvent_left,id,0.4941384792327881
TelevisionStation_right,id,0.4937731623649597
Device_right,id,0.49376338720321655
GovernmentAgency_right,id,0.4936552941799164
EthnicGroup_right,id,0.4936474859714508
Reptile_right,id,0.4933212399482727
Stadium_right,id,0.4933105707168579
