candidate_table,candidate_column,similarity_score
SoccerLeague_right,title,0.7070766687393188
SportsLeague_right,title,0.6448169350624084
SportsLeague_left,title,0.6196812391281128
RugbyLeague_right,title,0.6047902703285217
RugbyLeague_left,title,0.5931830406188965
FootballLeagueSeason_right,title,0.5918681621551514
SoccerTournament_right,title,0.5558286309242249
Tournament_right,title,0.5555541515350342
FootballLeagueSeason_left,title,0.5527155995368958
SoccerTournament_left,title,0.5496257543563843
SoccerClubSeason_right,title,0.5450665354728699
FootballMatch_left,title,0.5309765338897705
TennisTournament_right,title,0.5302406549453735
Race_right,title,0.528616189956665
BasketballTeam_right,title,0.5244675874710083
Tournament_left,title,0.5240755677223206
Legislature_right,title,0.5200304388999939
RailwayLine_right,title,0.5193687677383423
SoccerClubSeason_left,title,0.5191234946250916
TennisTournament_left,title,0.5182751417160034
PoliticalParty_right,title,0.5161942839622498
Country_right,title,0.515558123588562
TelevisionStation_right,title,0.5139775276184082
FootballMatch_right,title,0.5125889182090759
Country_left,title,0.5123659372329712
EthnicGroup_right,title,0.5101903080940247
PoliticalParty_left,title,0.5100340843200684
MotorsportSeason_right,title,0.5092979073524475
NationalFootballLeagueSeason_right,id,0.5081225633621216
Race_left,title,0.507413387298584
RailwayLine_left,title,0.5073428750038147
NationalFootballLeagueSeason_right,title,0.507256031036377
Stadium_right,title,0.506251335144043
NCAATeamSeason_right,title,0.5050200819969177
Galaxy_right,id,0.5046595335006714
BasketballTeam_left,title,0.5041630864143372
Legislature_left,title,0.5040416717529297
Award_right,title,0.5025473833084106
SportFacility_right,title,0.5024087429046631
GivenName_left,title,0.5011485815048218
Wrestler_right,title,0.5002827048301697
TelevisionStation_left,title,0.49952924251556396
NationalFootballLeagueSeason_left,title,0.4990890622138977
GivenName_right,title,0.4989193081855774
MotorsportSeason_left,title,0.49843624234199524
TennisTournament_right,id,0.49792397022247314
NCAATeamSeason_right,id,0.49709728360176086
GovernmentAgency_right,title,0.4966006278991699
ArtificialSatellite_right,title,0.49650540947914124
EthnicGroup_left,title,0.4964747130870819
