candidate_table,candidate_column,similarity_score
SoccerTournament_left,title,0.5889133810997009
SoccerTournament_right,title,0.568235456943512
FootballMatch_left,title,0.5499560832977295
Tournament_right,title,0.5396846532821655
SoccerLeague_right,title,0.51201993227005
SportsLeague_right,title,0.5113570094108582
FootballLeagueSeason_right,title,0.5106704831123352
SoccerLeague_left,title,0.5104042887687683
TennisTournament_left,title,0.5020614266395569
FootballLeagueSeason_left,title,0.49893128871917725
RugbyLeague_left,title,0.49565383791923523
FootballMatch_right,title,0.4918158948421478
Tournament_left,title,0.49148261547088623
SoccerClubSeason_left,title,0.49098193645477295
MotorsportSeason_left,title,0.4908526837825775
RugbyLeague_right,title,0.48585861921310425
SportsLeague_left,title,0.4840528070926666
MotorsportSeason_right,title,0.4774159789085388
SoccerClubSeason_right,title,0.4679897129535675
NationalFootballLeagueSeason_left,title,0.46569445729255676
NCAATeamSeason_left,title,0.45842236280441284
BasketballTeam_right,title,0.4486360251903534
Award_left,title,0.4485500752925873
Race_right,title,0.4483034610748291
TennisTournament_right,title,0.44427359104156494
Award_right,title,0.4441099762916565
Race_left,title,0.435118705034256
Stadium_right,title,0.4331985414028168
Election_left,title,0.4291491210460663
Country_left,title,0.425658643245697
TelevisionStation_left,title,0.42536264657974243
SportFacility_right,title,0.4250658452510834
Election_right,title,0.4229593276977539
Venue_right,title,0.42170456051826477
TelevisionStation_right,title,0.4209103286266327
BasketballTeam_left,title,0.4189842641353607
PoliticalParty_right,title,0.41697001457214355
PoliticalParty_left,title,0.413939893245697
NCAATeamSeason_right,title,0.41364461183547974
Country_right,title,0.4104071259498596
Magazine_left,title,0.4081999957561493
Magazine_right,title,0.4081050753593445
Monarch_left,id,0.405020534992218
GovernmentAgency_right,title,0.40434420108795166
Stadium_left,title,0.40411683917045593
NationalFootballLeagueSeason_left,id,0.4036754369735718
Venue_left,title,0.4031704068183899
GivenName_right,id,0.4028374254703522
Drug_right,id,0.402554988861084
Country_left,id,0.4017610549926758
