candidate_table,candidate_column,similarity_score
ShoppingMall_right,title,0.650183379650116
Stadium_right,title,0.50651615858078
Stadium_left,title,0.5025879144668579
SportFacility_right,title,0.5006487965583801
Venue_right,title,0.4974763095378876
Hospital_left,title,0.4952072650194168
SportFacility_left,title,0.494778037071228
RailwayLine_right,title,0.4933362752199173
RailwayLine_left,title,0.4931958466768265
Venue_left,title,0.49290113151073456
HistoricBuilding_left,title,0.48683305084705353
TelevisionStation_left,title,0.4856009930372238
RugbyLeague_left,title,0.48426826298236847
Museum_right,title,0.48416759073734283
Hospital_right,title,0.47917695343494415
BasketballTeam_left,title,0.4775247573852539
Tournament_left,title,0.47665834426879883
Race_right,title,0.4765729457139969
Tournament_right,title,0.47574418783187866
BasketballTeam_right,title,0.4741346836090088
Museum_left,title,0.4741126000881195
SoccerLeague_right,title,0.4717702865600586
Race_left,title,0.4692208170890808
GovernmentAgency_left,title,0.4691205471754074
Magazine_right,title,0.4690856635570526
Wrestler_left,title,0.4662608206272125
SportsLeague_right,title,0.4652544856071472
TelevisionStation_right,title,0.4647313058376312
SportsLeague_left,title,0.4633976221084595
Wrestler_right,title,0.4626821130514145
Magazine_left,title,0.4612118601799011
Artwork_right,title,0.46033063530921936
HistoricBuilding_right,title,0.4602224975824356
Artwork_left,title,0.4600283354520798
GivenName_left,title,0.4590110331773758
Song_left,title,0.4579366594552994
SoccerLeague_left,title,0.45742617547512054
GivenName_right,title,0.4573204964399338
EthnicGroup_right,title,0.45728182792663574
GovernmentAgency_right,title,0.45682308077812195
PoliticalParty_left,title,0.4559156447649002
Device_right,title,0.4556291699409485
Drug_right,title,0.4554256945848465
NationalFootballLeagueSeason_left,title,0.4553065299987793
MemberOfParliament_left,title,0.45526039600372314
ArtificialSatellite_left,title,0.45457208156585693
Country_right,title,0.4534481316804886
Country_left,title,0.45330509543418884
Legislature_left,title,0.4530404955148697
EthnicGroup_left,title,0.45241498947143555
