query_table,query_column,query_index,candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values
PoliticalParty_left.csv,title,1,PoliticalParty_right,title,0.5533175468444824,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)"
PoliticalParty_left.csv,title,1,target_090223,title,0.5403475761413574,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Indian National Congress, Bharatiya Janata Party, Samajwadi Party, All India Trinamool Congress, Bahujan Samaj Party"
PoliticalParty_left.csv,title,1,PoliticalParty_left,title,0.5232115983963013,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party"
PoliticalParty_left.csv,title,1,target_050750,title,0.5118969082832336,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Afghanistan, Albania, Algeria, Angola, Argentina"
PoliticalParty_left.csv,title,1,target_018655,title,0.5073909759521484,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Albania, Algeria, Angola, Argentina, Australia"
PoliticalParty_left.csv,title,1,target_011526,title,0.5058767199516296,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","- Other -, Afghanistan, Algeria, Argentina, Armenia"
PoliticalParty_left.csv,title,1,target_021798,title,0.5055621862411499,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Estonia, Sweden, Denmark, Czech Republic, Norway"
PoliticalParty_left.csv,title,1,target_036256,title,0.5050657987594604,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","Advance Australia Party, * Australian Democrats, * Australian Greens, * Australian Labor Party (ACT Branch), * Australian Labor Party (ALP)"
PoliticalParty_left.csv,title,1,target_032036,title,0.5047007203102112,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_017379,title,0.5047007203102112,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_016896,title,0.5047007203102112,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_033148,title,0.5047007203102112,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_045268,title,0.5047006607055664,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_082509,title,0.5047006607055664,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
PoliticalParty_left.csv,title,1,target_062264,title,0.5047006607055664,"Australian Labor Party, Australian Democrats, African National Congress, National Alliance (Italy), British National Party","United States, Russia, China, India, Canada"
