candidate_table,candidate_column,similarity_score
EthnicGroup_right,title,0.6437778472900391
EthnicGroup_left,title,0.6334682106971741
Country_right,title,0.605960488319397
PoliticalParty_right,title,0.5938356518745422
GivenName_left,title,0.5885375142097473
GivenName_right,title,0.5881257057189941
Magazine_right,title,0.584538459777832
Country_left,title,0.5774210691452026
SoccerLeague_right,title,0.5769446492195129
TelevisionStation_right,title,0.5749151706695557
SoccerLeague_left,title,0.574630618095398
GovernmentAgency_right,title,0.5723934769630432
PoliticalParty_left,title,0.5707697868347168
Artwork_left,title,0.5691391229629517
SportsLeague_right,title,0.5687155723571777
TelevisionStation_left,title,0.5678567886352539
Monarch_right,title,0.567188024520874
Race_right,title,0.5656258463859558
BasketballTeam_right,title,0.5648161172866821
RugbyLeague_left,title,0.5639186501502991
Legislature_left,title,0.5637356042861938
ArtificialSatellite_left,title,0.5633904933929443
SportsLeague_left,title,0.563289999961853
Magazine_left,title,0.5603654384613037
RailwayLine_right,title,0.5592633485794067
RailwayLine_left,title,0.5591806173324585
SportFacility_right,title,0.5591545104980469
BasketballTeam_left,title,0.5571529865264893
Wrestler_left,title,0.5554184913635254
GovernmentAgency_left,title,0.5551649332046509
Monarch_left,title,0.5550734996795654
Museum_left,title,0.555024266242981
Song_right,title,0.5549415349960327
Stadium_right,title,0.5537376403808594
Wrestler_right,title,0.5531306266784668
Race_left,title,0.5530531406402588
Museum_right,title,0.5527670383453369
Legislature_right,title,0.5527642965316772
Noble_left,title,0.5512558221817017
ChristianBishop_right,title,0.5495001673698425
MemberOfParliament_right,title,0.547326385974884
ClericalAdministrativeRegion_right,title,0.5473141670227051
ClericalAdministrativeRegion_left,title,0.5469697117805481
ShoppingMall_right,title,0.5450880527496338
Tournament_right,title,0.5442365407943726
Drug_right,title,0.5440486669540405
Drug_left,title,0.5422403812408447
Amphibian_left,title,0.5416458249092102
ChristianBishop_left,title,0.5415478348731995
Venue_left,title,0.5399775505065918
