candidate_table,candidate_column,similarity_score,query_sample_values,candidate_sample_values,contributing_entities,num_contributing_entities
EthnicGroup_left,title,0.7487146258354187,"Ainu people, African American, Arab people, Ababda people, Albanians","Ainu people, African American, Arab people, Ababda people, Albanians",kallar (caste)↔kallar (caste)(1.00) | spanish immigration to cuba↔spanish immigration to cuba(1.00) | arvanites↔arvanites(1.00) | faroese dane↔faroese dane(1.00) | list of lebanese people in the united states↔list of lebanese people in the united states(1.00) | sarbans↔sarbans(1.00) | blang people↔blang people(1.00) | hajjam↔hajjam(1.00) | sidama people↔sidama people(1.00) | chewa people↔chewa people(1.00),200
EthnicGroup_right,title,0.7144869565963745,"Ainu people, African American, Arab people, Ababda people, Albanians","African Americans, Arabs, Aleut, Basques, Ecuadorians",non-resident indian and person of indian origin↔non-resident indian and person of indian origin(1.00) | afro ecuadorian↔afro-ecuadorian(0.99) | afro-turks↔afro turks(0.99) | albanian canadian↔albanian-canadian(0.98) | romani in canada↔romani people in canada(0.98) | anglo-celtic australian↔anglo-celtic australians(0.97) | snoqualmie tribe↔snoqualmie indian tribe(0.97) | tibetan canadian↔tibetan canadians(0.97) | orthodox christianity in lebanon↔greek orthodox christianity in lebanon(0.97) | chin peoples↔chin people(0.97),200
Monarch_right,title,0.608891487121582,"Ainu people, African American, Arab people, Ababda people, Albanians","Emperor Kinmei, Emperor Tenmu, Emperor Monmu, Anastasius I Dicorus, Theodoric the Great",al-akhdam↔'imad al-daula(0.85) | garachi↔gaumata(0.83) | khosa↔khosrow i(0.82) | shaikh of uttar pradesh↔jaswant singh of bharatpur(0.81) | chamar↔chaiyasiri(0.80) | khumra↔keshri singh(0.79) | hajjam↔al-hajjam al-hasan ibn muhammad ibn al-qasim(0.79) | mirshikar↔mirwais hotak(0.79) | baraba tatar↔yasovarman(0.78) | ranghar↔raja dahir(0.78),200
Country_right,title,0.6069943904876709,"Ainu people, African American, Arab people, Ababda people, Albanians","Kosovo (region), Myanmar, Qing dynasty, Special administrative regions of China, Kingdom of Northumbria",nakhawila↔nakhchivan(0.87) | kurds in armenia↔occupation of turkish armenia(0.85) | serbs of bosnia and herzegovina↔austro-hungarian rule in bosnia and herzegovina(0.85) | hungarian people↔hungarian people's republic(0.83) | palestinians in jordan↔jordanian occupation of the west bank and east jerusalem(0.83) | paswan↔pasai(0.81) | rohilla↔rojava(0.81) | khosa↔qara khitai(0.80) | iraqis in syria↔armi (syria)(0.79) | khonds↔khereid(0.79),200
GivenName_right,title,0.6033362746238708,"Ainu people, African American, Arab people, Ababda people, Albanians","Luke (name), Julia, Fatima (name), Fanny (name), Lyfing",raizal↔raizo(0.83) | jhojha↔jahsh(0.82) | kassena↔kaede(0.80) | bahun↔bauyrzhan(0.79) | makoa↔maki (name)(0.79) | kamboj↔kaj(0.79) | hawiye↔harutyun(0.78) | tukudeka↔tuukka(0.77) | al-akhdam↔hamad(0.76) | bora people↔bora (turkish name)(0.76),154
Legislature_right,title,0.5594968199729919,"Ainu people, African American, Arab people, Ababda people, Albanians","Sejm, House of Representatives of the Netherlands, Parliament of Sweden, Diet of Japan, Storting",serbs of bosnia and herzegovina↔house of peoples of bosnia and herzegovina(0.82) | egyptians↔people's assembly of egypt(0.78) | kurds in iraq↔iraqi kurdistan parliament(0.76) | shaikh of uttar pradesh↔chavakacheri divisional council(0.74) | yugoslavs in serbia↔national assembly of serbia(0.74) | macedonians of croatia↔assembly of the republic of macedonia(0.73) | hawiye↔pyithu hluttaw(0.72) | surinamese people↔national assembly of suriname(0.72) | afghans in tajikistan↔supreme assembly of tajikistan(0.72) | kurds in armenia↔national assembly of armenia(0.72),200
Country_left,title,0.5560567378997803,"Ainu people, African American, Arab people, Ababda people, Albanians","Algeria, Andorra, Aruba, Angola, Albania",italian somalis↔italian somaliland(0.90) | egyptians↔egypt(0.89) | saginaw chippewa tribal nation↔minnesota chippewa tribe(0.87) | czechs of croatia↔czech republic(0.86) | volga germans↔volga bulgaria(0.86) | kurds in iraq↔iraqi kurdistan(0.85) | lombards of sicily↔kingdom of the lombards(0.84) | first nations↔kwantlen first nation(0.83) | iraqis in syria↔syrian opposition(0.83) | iroquois↔cherokee nation(0.83),200
PoliticalParty_right,title,0.5528942942619324,"Ainu people, African American, Arab people, Ababda people, Albanians","Christian Social Union of Bavaria, Movimiento Libertario, Labour United, Labour Union (Poland), Whig (British political party)",antankarana↔antarsya(0.87) | kurds in iraq↔kurdistan islamic movement(0.82) | serbs of bosnia and herzegovina↔bosnian movement of national pride(0.80) | spanish chilean↔alianza por chile(0.79) | kurds of khorasan↔kurdistan islamic group(0.79) | first nations↔the first nations political party(0.79) | mahar↔mahazamili(0.78) | russians in lithuania↔latvian russian union(0.78) | paswan↔pasban pakistan(0.78) | iraqis in syria↔muslim brotherhood in syria(0.77),200
BasketballTeam_right,title,0.5527588129043579,"Ainu people, African American, Arab people, Ababda people, Albanians","New Orleans Pelicans, Charlotte Hornets, Polonia Warszawa (basketball), Asseco Gdynia, Melbourne United",janjevci↔kk vojvodina srbijagas(0.83) | karakalpaks↔kk krka(0.82) | al-akhdam↔al riyadi amman(0.80) | cherkess↔bc cherkasy(0.75) | baraba tatar↔bc barsy atyrau(0.72) | djargurd wurrung↔muba hangtuah sumatera selatan(0.72) | ukrainians in poland↔polytekhnika-halychyna lviv(0.70) | bali aga↔satria muda pertamina jakarta(0.70) | lipka tatars↔sk valmiera(0.70) | rohilla↔rosasport radom(0.69),166
Monarch_left,title,0.5353533029556274,"Ainu people, African American, Arab people, Ababda people, Albanians","Ahab, Alaric I, Alexander I of Scotland, Alexander Jannaeus, Alexios II Komnenos",nakhawila↔nakhtneith(0.87) | bhotiya↔bharmal(0.86) | tataviam↔tatadim(0.86) | marwari↔mardavij(0.85) | dhimar↔gerad dhidhin(0.84) | chamar↔chastana(0.84) | chisca↔chimalpopoca(0.83) | uru-eu-wau-wau↔ur-du-kuga(0.82) | turahiya↔tuheitia paki(0.82) | khosa↔khensa(0.82),200
