candidate_table,candidate_column,similarity_score
Race_right,title,0.5761131048202515
RugbyLeague_left,title,0.5116257667541504
RugbyLeague_right,title,0.5106616169214249
SportsLeague_right,title,0.49844570457935333
SoccerLeague_right,title,0.4941258728504181
Tournament_left,title,0.48942001163959503
Tournament_right,title,0.4885309189558029
SoccerLeague_left,title,0.4865528792142868
FootballMatch_left,title,0.48269908130168915
RailwayLine_right,title,0.4803224802017212
ShoppingMall_right,title,0.4772142916917801
SportsLeague_left,title,0.4757715314626694
Wrestler_right,title,0.4747738093137741
NationalFootballLeagueSeason_left,title,0.4744788110256195
Magazine_left,title,0.47352978587150574
MotorsportSeason_right,title,0.47191527485847473
RailwayLine_left,title,0.47052475810050964
BasketballTeam_right,title,0.46917590498924255
Award_right,title,0.4679441899061203
Magazine_right,title,0.4668487012386322
Award_left,title,0.4667346328496933
Country_right,title,0.4648299068212509
SoccerTournament_right,title,0.4647558182477951
TennisTournament_left,title,0.4640561044216156
Venue_right,title,0.4639803022146225
ShoppingMall_left,title,0.4638684242963791
Reptile_left,title,0.4637623727321625
TennisTournament_right,title,0.46365731954574585
Wrestler_left,title,0.46334362030029297
BasketballTeam_left,title,0.46263113617897034
Song_right,title,0.46257220208644867
Reptile_right,title,0.4621189832687378
Museum_left,title,0.45927827060222626
MotorsportSeason_left,title,0.4587862342596054
GovernmentAgency_left,title,0.4583253562450409
TelevisionStation_right,title,0.4583131819963455
SportFacility_right,title,0.4580160826444626
Song_left,title,0.4579818695783615
HistoricBuilding_left,title,0.45774248242378235
SoccerTournament_left,title,0.45758625864982605
GivenName_right,title,0.45693379640579224
GivenName_left,title,0.45658160746097565
Device_right,title,0.456523135304451
Device_left,title,0.4563921391963959
EthnicGroup_left,title,0.45506325364112854
Stadium_left,title,0.45497551560401917
Venue_left,title,0.4548790603876114
Museum_right,title,0.45429714024066925
ArtificialSatellite_left,title,0.4527715593576431
SportFacility_left,title,0.45256203413009644
