candidate_table,candidate_column,similarity_score
SoccerLeague_left,title,0.6317178020991654
RugbyLeague_left,title,0.6230812993795756
SoccerLeague_right,title,0.6224966424883237
SportsLeague_right,title,0.6187465684804934
RugbyLeague_right,title,0.5881993374438375
Tournament_right,title,0.532087437526393
FootballLeagueSeason_right,title,0.5316204423420917
SoccerTournament_left,title,0.5254523417765594
FootballLeagueSeason_left,title,0.5242796661783258
Tournament_left,title,0.5232405431857056
BasketballTeam_right,title,0.5141194312761079
SoccerTournament_right,title,0.5111114744799117
FootballMatch_left,title,0.5087069345686791
Race_right,title,0.5047631439957628
TennisTournament_left,title,0.4985444095564854
TelevisionStation_right,title,0.4962115198928136
Stadium_right,title,0.4955950314906742
FootballMatch_right,title,0.49370863696122047
TelevisionStation_left,title,0.49307830136176684
MotorsportSeason_left,title,0.4929899662393089
PoliticalParty_right,title,0.49207096403407796
SoccerClubSeason_left,title,0.49189089252993873
SportFacility_right,title,0.4917394050764368
BasketballTeam_left,title,0.4916987763723492
Race_left,title,0.49019235353213814
Country_left,title,0.4881071764057198
Venue_right,title,0.4867402327149468
RailwayLine_right,title,0.48558585517037023
Award_right,title,0.48488828060799893
PoliticalParty_left,title,0.48370381430626885
RailwayLine_left,title,0.4835561877655415
Award_left,title,0.4834424594599255
SoccerClubSeason_right,title,0.4828933017079852
NationalFootballLeagueSeason_left,title,0.4819528029484456
Stadium_left,title,0.4818745768433399
Country_right,title,0.4818374264454785
EthnicGroup_right,title,0.4812397450887613
Magazine_left,title,0.4798631415394967
SportFacility_left,title,0.47971260285477485
GovernmentAgency_right,title,0.4796277167367352
MotorsportSeason_right,title,0.4784346352742579
Magazine_right,title,0.4776182415617148
ShoppingMall_right,title,0.4747640617669272
ArtificialSatellite_left,title,0.4743207671794347
TennisTournament_right,title,0.4739783697362189
Venue_left,title,0.47363782318565045
GovernmentAgency_left,title,0.471338044116838
Wrestler_right,title,0.4705183101257393
Legislature_right,title,0.4703978951175927
EthnicGroup_left,title,0.47032453382661726
