candidate_table,candidate_column,similarity_score
SoccerLeague_right,title,0.6170258522033691
SportsLeague_right,title,0.5864304304122925
RugbyLeague_left,title,0.5629051923751831
SportsLeague_left,title,0.5556032657623291
RugbyLeague_right,title,0.530106782913208
FootballLeagueSeason_left,title,0.5174292325973511
FootballLeagueSeason_right,title,0.5172173976898193
SoccerTournament_left,title,0.5018787384033203
Tournament_left,title,0.4982614517211914
Tournament_right,title,0.4977429211139679
FootballMatch_left,title,0.4940352141857147
BasketballTeam_right,title,0.4937862455844879
SoccerClubSeason_left,title,0.48397529125213623
Country_left,title,0.481991171836853
PoliticalParty_right,title,0.47887811064720154
Stadium_right,title,0.4783608019351959
Race_right,title,0.4781871438026428
SoccerTournament_right,title,0.47703465819358826
MotorsportSeason_left,title,0.47407275438308716
TelevisionStation_right,title,0.47334375977516174
Venue_right,title,0.47318193316459656
SportFacility_right,title,0.46953392028808594
BasketballTeam_left,title,0.4691375195980072
GovernmentAgency_right,title,0.46811941266059875
Award_left,title,0.4664856493473053
PoliticalParty_left,title,0.46609798073768616
TennisTournament_left,title,0.46543967723846436
TelevisionStation_left,title,0.463894784450531
Magazine_left,title,0.462698757648468
Race_left,title,0.4615733027458191
Stadium_left,title,0.4614669978618622
SoccerClubSeason_right,title,0.4593152105808258
Award_right,title,0.4585201144218445
Country_right,title,0.4570715129375458
RailwayLine_right,title,0.4552353620529175
SportFacility_left,title,0.45497846603393555
Venue_left,title,0.45463553071022034
Magazine_right,title,0.45448556542396545
FootballMatch_right,title,0.4527939558029175
Legislature_left,title,0.452553391456604
NationalFootballLeagueSeason_left,title,0.45095568895339966
RailwayLine_left,title,0.45005446672439575
Legislature_right,title,0.44751375913619995
EthnicGroup_right,title,0.44723957777023315
GovernmentAgency_left,title,0.4454118311405182
ShoppingMall_right,title,0.44395092129707336
EthnicGroup_left,title,0.44234031438827515
MemberOfParliament_left,title,0.4406195878982544
ArtificialSatellite_left,title,0.44023382663726807
Artwork_right,title,0.43989571928977966
