candidate_table,candidate_column,similarity_score
Legislature_right,title,0.5862175822257996
Legislature_left,title,0.5795624256134033
Election_left,title,0.47607848048210144
GovernmentAgency_left,title,0.4666350781917572
PoliticalParty_right,title,0.46591299772262573
Country_right,title,0.463187575340271
GovernmentAgency_right,title,0.4620650112628937
Country_left,title,0.4603531062602997
Election_right,title,0.45861268043518066
TelevisionStation_left,title,0.4578340947628021
PoliticalParty_left,title,0.45569559931755066
ClericalAdministrativeRegion_left,title,0.4368090331554413
Hospital_left,title,0.4317382276058197
HistoricBuilding_left,title,0.4290778934955597
SoccerLeague_left,title,0.4289264380931854
RugbyLeague_left,title,0.4274199903011322
Museum_left,title,0.42336899042129517
Stadium_left,title,0.4226112961769104
Hospital_right,title,0.422480046749115
Magazine_left,title,0.4215046763420105
TelevisionStation_right,title,0.42144879698753357
ClericalAdministrativeRegion_right,title,0.42128297686576843
SportsLeague_left,title,0.42063331604003906
EthnicGroup_right,title,0.42042428255081177
RailwayLine_left,title,0.419060617685318
EthnicGroup_left,title,0.41851606965065
BasketballTeam_left,title,0.4181118905544281
SportFacility_left,title,0.41641712188720703
Stadium_right,title,0.4163673222064972
Venue_left,title,0.4163557291030884
SportsLeague_right,title,0.4160759449005127
MemberOfParliament_left,title,0.4159527122974396
Race_left,title,0.4153492748737335
RailwayLine_right,title,0.413758248090744
SoccerLeague_right,title,0.4121294617652893
BasketballTeam_right,title,0.41133761405944824
Artwork_left,title,0.41130495071411133
SportFacility_right,title,0.41062942147254944
HistoricBuilding_right,title,0.4102090299129486
Monarch_left,title,0.40998002886772156
Drug_left,title,0.40989363193511963
ChristianBishop_left,title,0.4094843864440918
MemberOfParliament_right,title,0.4093591570854187
Magazine_right,title,0.4083899259567261
Song_left,title,0.40815797448158264
Museum_right,title,0.4079670011997223
Tournament_left,title,0.406875342130661
Venue_right,title,0.4045431315898895
Award_left,title,0.40381112694740295
Wrestler_right,title,0.4033132493495941
